Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Real	 Imaginary
1.0742187500000e+000	      0.02232008	       0.0238448
1.0937500000000e+000	      -0.1389132	     -0.07705343
1.1132812500000e+000	      -0.4444181	      0.02116038
1.1328125000000e+000	      -0.2635147	      0.09349656
1.1523437500000e+000	      -0.1496079	     -0.08730378
1.1718750000000e+000	     -0.04891181	      -0.1566279
1.1914062500000e+000	       -0.213206	     -0.03103958
1.2109375000000e+000	     -0.07104598	      0.01682423
1.2304687500000e+000	      -0.2040976	      -0.1890935
1.2500000000000e+000	      -0.3635324	     -0.05598394
1.2695312500000e+000	      -0.2069382	       0.2389322
1.2890625000000e+000	       -0.201337	        0.268798
1.3085937500000e+000	      -0.2498019	       0.1658534
1.3281250000000e+000	      -0.1997222	      -0.1693594
1.3476562500000e+000	     -0.04265736	       0.1004649
1.3671875000000e+000	      -0.1632983	      0.09689972
1.3867187500000e+000	      -0.2056613	       0.1532638
1.4062500000000e+000	     -0.04848118	        0.151068
1.4257812500000e+000	     -0.01440152	     -0.01075868
1.4453125000000e+000	       -0.192931	      0.03704109
1.4648437500000e+000	      -0.1365361	     -0.03766656
1.4843750000000e+000	      -0.2130573	     -0.02478952
1.5039062500000e+000	        -0.23536	      0.05164731
1.5234375000000e+000	      -0.1904384	     -0.02486229
1.5429687500000e+000	     -0.09408084	     0.004847756
1.5625000000000e+000	      -0.2011861	    -0.003265103
1.5820312500000e+000	      -0.1301156	     -0.05707826
1.6015625000000e+000	      -0.2441071	     -0.04387416
1.6210937500000e+000	      -0.1150174	     -0.04955424
1.6406250000000e+000	      -0.1811975	       0.1248507
1.6601562500000e+000	      -0.1683709	      0.01377766
1.6796875000000e+000	      -0.1012085	      0.01136327
1.6992187500000e+000	      -0.2995917	       0.2092211
1.7187500000000e+000	   -0.0007091725	      0.02461689
1.7382812500000e+000	      -0.1543608	      0.07206216
1.7578125000000e+000	      -0.1593031	       0.0803692
1.7773437500000e+000	     0.004610525	     -0.08490387
1.7968750000000e+000	     -0.07264753	      0.04536696
1.8164062500000e+000	      -0.2122287	      0.05194279
1.8359375000000e+000	       -0.138799	     -0.02756513
1.8554687500000e+000	     -0.09692698	       0.1036082
1.8750000000000e+000	     -0.02584307	       0.0485829
1.8945312500000e+000	      -0.2240199	      -0.1321317
1.9140625000000e+000	      -0.1012956	     -0.09837589
1.9335937500000e+000	      -0.2318449	      0.03435073
1.9531250000000e+000	     -0.09463575	       0.1177397
1.9726562500000e+000	     -0.08313799	      0.09127806
1.9921875000000e+000	      -0.1998498	      -0.1052775
2.0117187500000e+000	      -0.2064223	      0.09625627
2.0312500000000e+000	      0.02205206	     -0.07246083
2.0507812500000e+000	      -0.1668557	     -0.08147878
2.0703125000000e+000	      -0.2756908	      0.09276018
2.0898437500000e+000	     -0.09909792	     -0.01583764
2.1093750000000e+000	      -0.2278273	     -0.02310991
2.1289062500000e+000	      -0.1935513	       0.0952214
2.1484375000000e+000	      -0.1159981	      0.08191365
2.1679687500000e+000	     -0.09177437	     -0.03848624
2.1875000000000e+000	      -0.1449417	     -0.04365784
2.2070312500000e+000	      -0.1338912	     -0.05970736
2.2265625000000e+000	     -0.08477791	      -0.1131465
2.2460937500000e+000	      -0.1537097	     -0.01450972
2.2656250000000e+000	      -0.1580231	    -0.004883296
2.2851562500000e+000	      -0.2155952	     -0.08774544
2.3046875000000e+000	      -0.2546575	       0.1719549
2.3242187500000e+000	      -0.1330776	    -0.007086366
2.3437500000000e+000	      -0.1379414	      -0.1278595
2.3632812500000e+000	      -0.1265257	     -0.05707137
2.3828125000000e+000	      -0.3099128	     -0.05809917
2.4023437500000e+000	      -0.2461994	     -0.03965519
2.4218750000000e+000	      -0.2179497	       0.0111608
2.4414062500000e+000	      -0.2512569	     -0.04593352
2.4609375000000e+000	      -0.2510749	      0.02266248
2.4804687500000e+000	      -0.1546875	       0.0105572
2.5000000000000e+000	      -0.1633622	      0.03615857
2.5195312500000e+000	      -0.1419638	      0.05432108
2.5390625000000e+000	      -0.1392809	     -0.01899735
2.5585937500000e+000	     -0.08753442	      0.04669238
2.5781250000000e+000	      -0.2711919	      0.03039395
2.5976562500000e+000	      -0.1791346	    -0.005286092
2.6171875000000e+000	      -0.1959393	     -0.05236129
2.6367187500000e+000	      -0.1678921	     -0.02632701
2.6562500000000e+000	      -0.2284938	     -0.06166418
2.6757812500000e+000	      -0.2596455	      0.05411234
2.6953125000000e+000	      -0.2967838	    -0.005444483
2.7148437500000e+000	      -0.1343243	       0.0339711
2.7343750000000e+000	     -0.07640366	      0.01253985
2.7539062500000e+000	      -0.2287052	      0.08374422
2.7734375000000e+000	      -0.1222568	      0.07068279
2.7929687500000e+000	      -0.2895741	     -0.08667078
2.8125000000000e+000	      -0.1824895	      0.08880026
2.8320312500000e+000	      -0.2207758	      0.04593424
2.8515625000000e+000	      -0.1544202	      0.09179112
2.8710937500000e+000	      -0.1444622	     0.008730737
2.8906250000000e+000	       -0.198721	     -0.01619276
2.9101562500000e+000	      -0.1778206	     0.005779485
2.9296875000000e+000	      -0.1844299	     -0.09548313
2.9492187500000e+000	      -0.1300519	       0.0938699
2.9687500000000e+000	      -0.2046285	       0.1196497
2.9882812500000e+000	      -0.1154828	     -0.01845505
3.0078125000000e+000	      -0.1733697	    -0.004282734
3.0273437500000e+000	      -0.2661065	      0.09543762
3.0468750000000e+000	      -0.1181026	       0.1553526
3.0664062500000e+000	      -0.1096866	      0.04275859
3.0859375000000e+000	      -0.1773128	      0.08467596
3.1054687500000e+000	      -0.1548386	     -0.02890548
3.1250000000000e+000	     -0.07653381	      0.03619957
3.1445312500000e+000	     -0.06479618	     -0.01031362
3.1640625000000e+000	      -0.2434011	      -0.0234023
3.1835937500000e+000	      -0.2441071	     -0.02397104
3.2031250000000e+000	       -0.219333	      0.01270178
3.2226562500000e+000	      -0.2780107	     -0.06191752
3.2421875000000e+000	      -0.1586927	      0.04124134
3.2617187500000e+000	      -0.1403449	     0.005504761
3.2812500000000e+000	       -0.186115	      0.05000396
3.3007812500000e+000	       -0.132008	      0.01460397
3.3203125000000e+000	     -0.08065902	     -0.07338389
3.3398437500000e+000	      -0.1941184	     0.001611815
3.3593750000000e+000	      -0.0691769	     -0.05321268
3.3789062500000e+000	      -0.1794467	     -0.07637435
3.3984375000000e+000	      -0.2783265	      -0.0366354
3.4179687500000e+000	       -0.202034	      0.06589714
3.4375000000000e+000	      -0.2703598	       0.1042671
3.4570312500000e+000	     -0.07602713	     -0.02843648
3.4765625000000e+000	      -0.2524465	      0.04376838
3.4960937500000e+000	      -0.1207973	      0.02432778
3.5156250000000e+000	      -0.2004721	      0.05718555
3.5351562500000e+000	       -0.173587	      0.04449474
3.5546875000000e+000	      -0.1205997	     -0.01847099
3.5742187500000e+000	      -0.1216776	      0.03525197
3.5937500000000e+000	      -0.2149379	      0.07728533
3.6132812500000e+000	     -0.08329619	     -0.07310162
3.6328125000000e+000	      -0.1890533	      0.03306795
3.6523437500000e+000	       -0.124391	     -0.05890116
3.6718750000000e+000	      -0.1796317	    -0.002950921
3.6914062500000e+000	      -0.1665111	     -0.03708829
3.7109375000000e+000	      -0.2473621	    -0.009862552
3.7304687500000e+000	       -0.145392	     0.001965195
3.7500000000000e+000	      -0.2045688	      0.04836287
3.7695312500000e+000	      -0.1183091	      0.04444354
3.7890625000000e+000	      -0.2500306	     -0.02814351
3.8085937500000e+000	      -0.2011328	     -0.03622395
3.8281250000000e+000	      -0.1681227	    -0.001584766
3.8476562500000e+000	      -0.1619066	      0.04062372
3.8671875000000e+000	      -0.1210614	     -0.03507164
3.8867187500000e+000	      -0.1564412	      0.04906948
3.9062500000000e+000	      -0.2337985	     -0.00418109
3.9257812500000e+000	      -0.1470253	      0.01904643
3.9453125000000e+000	        -0.15512	     -0.02615328
3.9648437500000e+000	       -0.224717	      0.06252565
3.9843750000000e+000	       -0.117234	     -0.04376973
4.0039062500000e+000	      -0.2543158	      0.02987725
4.0234375000000e+000	      -0.1185712	      0.08842008
4.0429687500000e+000	      -0.1455673	     -0.07667541
4.0625000000000e+000	      -0.1868255	      0.01198183
4.0820312500000e+000	      -0.2135567	      0.01172411
4.1015625000000e+000	      -0.2193782	      0.01335149
4.1210937500000e+000	      -0.2623296	     -0.03030439
4.1406250000000e+000	       -0.156158	      0.03237454
4.1601562500000e+000	      -0.1659987	      0.02650326
4.1796875000000e+000	      -0.1511043	      0.03435585
4.1992187500000e+000	       -0.175226	      0.02683332
4.2187500000000e+000	      -0.1748449	      0.01430278
4.2382812500000e+000	      -0.1226033	      0.02549435
4.2578125000000e+000	       -0.249725	      0.02285066
4.2773437500000e+000	      -0.1553714	      0.05417388
4.2968750000000e+000	      -0.1851928	      0.02461445
4.3164062500000e+000	      -0.1987089	      0.07254309
4.3359375000000e+000	      -0.2044821	      0.02942308
4.3554687500000e+000	     -0.09384448	      0.07507659
4.3750000000000e+000	     -0.09289944	      0.01427729
4.3945312500000e+000	      -0.1006773	      0.04284949
4.4140625000000e+000	     -0.09453677	      0.05012391
4.4335937500000e+000	      -0.1273209	   -0.0004566446
4.4531250000000e+000	     -0.08947102	     0.003836266
4.4726562500000e+000	     -0.07131942	     0.002700384
4.4921875000000e+000	      -0.1664499	    -0.005975706
4.5117187500000e+000	      -0.2384343	     -0.04834867
4.5312500000000e+000	      -0.1926637	     -0.01986166
4.5507812500000e+000	      -0.1465885	    -0.007921155
4.5703125000000e+000	      -0.1745172	     -0.02149158
4.5898437500000e+000	      -0.1573836	     -0.04575128
4.6093750000000e+000	      -0.2430555	      0.04543959
4.6289062500000e+000	      -0.1765922	       0.1302758
4.6484375000000e+000	      -0.1786755	      0.04872382
4.6679687500000e+000	       -0.132456	      0.05042093
4.6875000000000e+000	      -0.1541086	     -0.03188952
4.7070312500000e+000	      -0.1422126	      0.01112245
4.7265625000000e+000	      -0.1325755	     -0.02480792
4.7460937500000e+000	       -0.141762	     0.005372152
4.7656250000000e+000	      -0.1653304	      0.03185079
4.7851562500000e+000	      -0.1574905	       0.1089115
4.8046875000000e+000	      -0.1051792	      0.04176713
4.8242187500000e+000	      -0.1280664	      0.01130448
4.8437500000000e+000	       -0.205625	     -0.08254337
4.8632812500000e+000	      -0.1593011	    -0.002385711
4.8828125000000e+000	      -0.1224165	     -0.03252614
4.9023437500000e+000	      -0.2052277	      0.01582534
4.9218750000000e+000	      -0.2392118	      0.01479632
4.9414062500000e+000	      -0.1490723	     0.008483212
4.9609375000000e+000	      -0.1488318	     0.002847774
4.9804687500000e+000	      -0.1539372	    -0.007205926
5.0000000000000e+000	       -0.154326	     -0.02872025
5.0195312500000e+000	      -0.1503852	    -0.003742422
5.0390625000000e+000	      -0.2144151	      0.01936026
5.0585937500000e+000	      -0.1512635	     0.003796865
5.0781250000000e+000	      -0.1986228	      0.02898713
5.0976562500000e+000	      -0.1570508	     0.001841112
5.1171875000000e+000	      -0.1483794	     -0.01653964
5.1367187500000e+000	      -0.1343889	        0.021924
5.1562500000000e+000	      -0.1635425	     -0.07645626
5.1757812500000e+000	      -0.1731456	     -0.02153131
5.1953125000000e+000	      -0.2247552	     0.002197471
5.2148437500000e+000	      -0.2171414	      0.03632062
5.2343750000000e+000	      -0.1846563	     0.006211009
5.2539062500000e+000	      -0.2099107	     0.003312639
5.2734375000000e+000	      -0.3359566	      0.05709909
5.2929687500000e+000	       -0.422617	       0.1886728
5.3125000000000e+000	       0.3003015	       0.3081959
5.3320312500000e+000	     -0.01622099	      0.05906808
5.3515625000000e+000	     -0.06922519	      0.01806519
5.3710937500000e+000	      -0.1083347	     -0.02723859
5.3906250000000e+000	     -0.09870982	     0.005622647
5.4101562500000e+000	      -0.1481508	     -0.05176499
5.4296875000000e+000	      -0.1203338	     -0.03365619
5.4492187500000e+000	      -0.1389617	     -0.02244643
5.4687500000000e+000	      -0.1671966	     -0.08476035
5.4882812500000e+000	      -0.1689163	      0.04880647
5.5078125000000e+000	      -0.1328607	      0.01158545
5.5273437500000e+000	     -0.09208477	     0.006326097
5.5468750000000e+000	       -0.128487	      0.04513402
5.5664062500000e+000	     -0.06975067	      0.02315476
5.5859375000000e+000	      -0.1596035	     -0.01706232
5.6054687500000e+000	     -0.09850572	     -0.07242361
5.6250000000000e+000	      -0.1482104	     -0.02512037
5.6445312500000e+000	       -0.107041	    -0.009342957
5.6640625000000e+000	      -0.1950487	      0.02255946
5.6835937500000e+000	      -0.1631531	      0.01698909
5.7031250000000e+000	      -0.1527747	      0.02419758
5.7226562500000e+000	      -0.1789138	      0.03052252
5.7421875000000e+000	      -0.1336641	     -0.02618818
5.7617187500000e+000	      -0.1514959	      0.03437084
5.7812500000000e+000	     -0.06115039	      0.03596834
5.8007812500000e+000	      -0.1252159	     -0.04222861
5.8203125000000e+000	      -0.1206352	      0.03021244
5.8398437500000e+000	      -0.1127771	     -0.04365895
5.8593750000000e+000	      -0.1865919	      0.02279071
5.8789062500000e+000	      -0.1288892	      0.01226488
5.8984375000000e+000	      -0.1429331	    -0.004093647
5.9179687500000e+000	      -0.1834921	      0.04087089
5.9375000000000e+000	      -0.1595615	     0.003692189
5.9570312500000e+000	      -0.1441317	    -0.001234991
5.9765625000000e+000	      -0.1494197	     -0.08882519
5.9960937500000e+000	      -0.1628312	      0.03910576
6.0156250000000e+000	      -0.1901583	      0.02365975
6.0351562500000e+000	       -0.127077	      0.01496592
6.0546875000000e+000	       -0.108771	     -0.03752626
6.0742187500000e+000	       -0.178165	     -0.02553513
6.0937500000000e+000	      -0.1798973	     -0.02683265
6.1132812500000e+000	      -0.2032438	     -0.04171997
6.1328125000000e+000	      -0.1924389	      0.04388392
6.1523437500000e+000	      -0.1895689	      0.01721727
6.1718750000000e+000	      -0.1318747	    -0.007055304
6.1914062500000e+000	      -0.1981993	      0.01299734
6.2109375000000e+000	      -0.1662176	      0.02794182
6.2304687500000e+000	      -0.1286859	      0.05580444
6.2500000000000e+000	      -0.1583243	      0.02568249
6.2695312500000e+000	      -0.2035623	       0.0123424
6.2890625000000e+000	      -0.2245472	     -0.03713949
6.3085937500000e+000	      -0.1465622	      0.02136291
6.3281250000000e+000	      -0.1629809	    -0.002834519
6.3476562500000e+000	       -0.130947	       0.0505117
6.3671875000000e+000	      -0.1414007	     0.001890305
6.3867187500000e+000	     -0.09849073	      0.00334549
6.4062500000000e+000	      -0.1885066	   6.116443e-005
6.4257812500000e+000	      -0.1488358	     -0.02538039
6.4453125000000e+000	      -0.2041021	    -0.003539048
6.4648437500000e+000	      -0.1648355	     -0.08103147
6.4843750000000e+000	      -0.1891574	      0.03149088
6.5039062500000e+000	      -0.1981851	    0.0008735203
6.5234375000000e+000	      -0.1610451	    -0.005209748
6.5429687500000e+000	      -0.1904674	     0.005998252
6.5625000000000e+000	      -0.1577898	       0.0572244
6.5820312500000e+000	      -0.2372732	      0.02715256
6.6015625000000e+000	      -0.1616624	       0.0346202
6.6210937500000e+000	      -0.1589074	   -0.0008339396
6.6406250000000e+000	      -0.1428891	      0.03324303
6.6601562500000e+000	      -0.1577211	      0.03290521
6.6796875000000e+000	      -0.1888075	      0.02695987
6.6992187500000e+000	      -0.1351905	      0.08168969
6.7187500000000e+000	      -0.1516849	      0.01109195
6.7382812500000e+000	      -0.1009435	     0.005102856
6.7578125000000e+000	      -0.1816735	       0.0383526
6.7773437500000e+000	      -0.1624359	     -0.03373362
6.7968750000000e+000	      -0.2314532	       0.0472826
6.8164062500000e+000	      -0.1654408	      0.08276625
6.8359375000000e+000	      -0.1383016	      0.01855775
6.8554687500000e+000	      -0.1567027	     -0.01438481
6.8750000000000e+000	        -0.14589	      0.01761983
6.8945312500000e+000	      -0.1841774	      0.01248616
6.9140625000000e+000	      -0.1416076	     -0.00591246
6.9335937500000e+000	      -0.1596038	       0.0368261
6.9531250000000e+000	      -0.1507323	      0.02721491
6.9726562500000e+000	      -0.1217938	      -0.0204247
6.9921875000000e+000	       -0.161308	     -0.01806705
7.0117187500000e+000	      -0.1880913	     -0.03550715
7.0312500000000e+000	      -0.1440604	      0.00824378
7.0507812500000e+000	      -0.1837626	    -0.009042358
7.0703125000000e+000	       -0.146199	    -0.001364778
7.0898437500000e+000	      -0.1964771	      0.02595756
7.1093750000000e+000	     -0.09587004	       0.0322237
7.1289062500000e+000	      -0.1595624	      0.04210683
7.1484375000000e+000	      -0.1585369	    -0.005701901
7.1679687500000e+000	      -0.1684716	     -0.00445549
7.1875000000000e+000	      -0.1651761	      0.03412161
7.2070312500000e+000	      -0.1821246	      0.07442752
7.2265625000000e+000	      -0.1129298	      0.07288441
7.2460937500000e+000	      -0.1206512	      0.04752506
7.2656250000000e+000	      -0.1137105	      0.01304751
7.2851562500000e+000	      -0.1145459	      0.02245511
7.3046875000000e+000	      -0.1229818	     0.003710807
7.3242187500000e+000	      -0.1136203	     -0.00565643
7.3437500000000e+000	      -0.1970079	     -0.02765466
7.3632812500000e+000	      -0.1644712	    -0.005821354
7.3828125000000e+000	       -0.185238	      0.03296976
7.4023437500000e+000	      -0.1573212	     0.003102922
7.4218750000000e+000	      -0.2313615	      0.03990074
7.4414062500000e+000	      -0.1167033	      0.04786979
7.4609375000000e+000	      -0.1548151	    -0.002900183
7.4804687500000e+000	      -0.1475029	    -0.002224163
7.5000000000000e+000	      -0.1271644	      0.02213768
7.5195312500000e+000	      -0.1633874	      0.01614825
7.5390625000000e+000	      -0.1394076	      0.01652307
7.5585937500000e+000	      -0.1323697	    -0.007786908
7.5781250000000e+000	      -0.1818306	     -0.01579661
7.5976562500000e+000	      -0.1997786	      0.04715545
7.6171875000000e+000	      -0.1537057	       0.0555117
7.6367187500000e+000	      -0.1265066	      0.06207536
7.6562500000000e+000	      -0.1230292	      0.01947225
7.6757812500000e+000	      -0.1170488	     0.001600438
7.6953125000000e+000	      -0.1548334	     -0.05313659
7.7148437500000e+000	      -0.1725848	     -0.01668844
7.7343750000000e+000	      -0.1628966	      0.03949923
7.7539062500000e+000	      -0.1390826	     -0.03153173
7.7734375000000e+000	      -0.1985153	       0.0199068
7.7929687500000e+000	      -0.1633117	      0.03551973
7.8125000000000e+000	      -0.1573296	     -0.01842658
7.8320312500000e+000	       -0.195197	      0.02270146
7.8515625000000e+000	      -0.1377603	     0.005218483
7.8710937500000e+000	      -0.2069189	    -0.009060026
7.8906250000000e+000	      -0.1707831	     -0.00797166
7.9101562500000e+000	      -0.1638303	      0.02226589
7.9296875000000e+000	      -0.2057775	      0.02451991
7.9492187500000e+000	      -0.1502499	      0.03409893
7.9687500000000e+000	      -0.2063911	       0.0438851
7.9882812500000e+000	      -0.1246742	     0.009403801
8.0078125000000e+000	       -0.153685	     -0.00545512
8.0273437500000e+000	      -0.1523663	     0.007886504
8.0468750000000e+000	      -0.1863191	      0.04635767
8.0664062500000e+000	      -0.1282061	      0.07550407
8.0859375000000e+000	       -0.087186	     -0.01927913
8.1054687500000e+000	      -0.1212461	      0.01772236
8.1250000000000e+000	      -0.2003462	     -0.01817697
8.1445312500000e+000	      -0.1880363	     -0.04346693
8.1640625000000e+000	      -0.1527304	    -0.003157405
8.1835937500000e+000	      -0.1299973	     -0.04606716
8.2031250000000e+000	       -0.128599	      0.02448069
8.2226562500000e+000	       -0.154796	     -0.05639889
8.2421875000000e+000	      -0.2170098	     -0.01080195
8.2617187500000e+000	      -0.1352082	      0.01671152
8.2812500000000e+000	      -0.1732648	    -0.005401739
8.3007812500000e+000	      -0.1895047	     -0.03520329
8.3203125000000e+000	      -0.1288592	      0.01734534
8.3398437500000e+000	      -0.1820515	    -0.006532642
8.3593750000000e+000	      -0.1675087	    -0.004132354
8.3789062500000e+000	      -0.1713303	     -0.03211087
8.3984375000000e+000	      -0.1652234	      0.03329771
8.4179687500000e+000	      -0.1273246	     0.009015919
8.4375000000000e+000	      -0.1588067	     -0.05930094
8.4570312500000e+000	       -0.111923	      0.01629372
8.4765625000000e+000	      -0.1756604	       0.0229785
8.4960937500000e+000	      -0.1593546	      0.01655466
8.5156250000000e+000	      -0.1508429	     -0.01004745
8.5351562500000e+000	      -0.1407029	    -0.008319031
8.5546875000000e+000	      -0.1571868	     -0.02667528
8.5742187500000e+000	      -0.1813114	     0.001226383
8.5937500000000e+000	      -0.1925189	       0.0145768
8.6132812500000e+000	      -0.1542383	    -0.005954844
8.6328125000000e+000	      -0.1485692	      0.04911301
8.6523437500000e+000	      -0.1519851	      0.02723482
8.6718750000000e+000	      -0.1277088	     -0.01666709
8.6914062500000e+000	      -0.1659516	     0.001903771
8.7109375000000e+000	      -0.1368175	     -0.01631422
8.7304687500000e+000	      -0.1867848	      0.03907666
8.7500000000000e+000	       -0.125857	      0.06318552
8.7695312500000e+000	       -0.151239	     -0.01993574
8.7890625000000e+000	      -0.1352763	       0.0256041
8.8085937500000e+000	      -0.1656822	    -0.006056808
8.8281250000000e+000	      -0.1368647	     -0.02912461
8.8476562500000e+000	      -0.1529719	     -0.03876838
8.8671875000000e+000	       -0.196686	    -0.001297283
8.8867187500000e+000	      -0.1692711	    -0.004152319
8.9062500000000e+000	      -0.1755334	      0.03919024
8.9257812500000e+000	      -0.1396481	      0.01377445
8.9453125000000e+000	      -0.1736854	      0.01371692
8.9648437500000e+000	      -0.1495575	     -0.02147921
8.9843750000000e+000	      -0.1714927	      0.01654178
9.0039062500000e+000	      -0.1819107	   1.607735e-005
9.0234375000000e+000	      -0.1959433	    -0.005981031
9.0429687500000e+000	      -0.1365621	      0.02944276
9.0625000000000e+000	      -0.1592434	     -0.04407561
9.0820312500000e+000	      -0.1085555	     0.002211496
9.1015625000000e+000	      -0.1587102	     -0.01091031
9.1210937500000e+000	      -0.1995999	     -0.03716185
9.1406250000000e+000	      -0.1539293	     -0.03478285
9.1601562500000e+000	      -0.1949514	   -0.0004542405
9.1796875000000e+000	      -0.1765073	      0.01987368
9.1992187500000e+000	      -0.2017046	     -0.01164945
9.2187500000000e+000	      -0.1523269	     0.006870263
9.2382812500000e+000	       -0.158297	      0.04367626
9.2578125000000e+000	      -0.1703633	     -0.04224229
9.2773437500000e+000	      -0.1968222	     -0.01150033
9.2968750000000e+000	      -0.1744623	      0.03351709
9.3164062500000e+000	      -0.1821461	    -0.008895964
9.3359375000000e+000	      -0.1560906	      0.02685305
9.3554687500000e+000	      -0.1553947	      0.00806986
9.3750000000000e+000	      -0.1756414	      -0.0183823
9.3945312500000e+000	      -0.1829522	     -0.01387715
9.4140625000000e+000	      -0.1328849	     -0.01585909
9.4335937500000e+000	      -0.1744842	     0.005143642
9.4531250000000e+000	      -0.1969167	     -0.03074048
9.4726562500000e+000	      -0.1401651	     -0.02847115
9.4921875000000e+000	      -0.2006884	     -0.04494581
9.5117187500000e+000	      -0.1970316	     0.006594747
9.5312500000000e+000	      -0.1826245	      0.03698053
9.5507812500000e+000	      -0.1360034	      -0.0273123
9.5703125000000e+000	       -0.196445	     -0.02125971
9.5898437500000e+000	      -0.2097403	       0.0166146
9.6093750000000e+000	      -0.1329077	      0.00475639
9.6289062500000e+000	      -0.1816354	     -0.03223283
9.6484375000000e+000	      -0.1206892	     -0.05587784
9.6679687500000e+000	      -0.2256415	     -0.01449319
9.6875000000000e+000	      -0.1904126	     0.004017013
9.7070312500000e+000	      -0.2018481	     -0.05688344
9.7265625000000e+000	       -0.197593	      0.04456779
9.7460937500000e+000	       -0.169298	      0.00796373
9.7656250000000e+000	      -0.1680702	     0.008706509
9.7851562500000e+000	      -0.1713176	     -0.05940181
9.8046875000000e+000	      -0.2031627	     0.006645027
9.8242187500000e+000	      -0.1778919	     0.002904063
9.8437500000000e+000	      -0.1607634	    0.0005932017
9.8632812500000e+000	      -0.1723278	      0.01175994
9.8828125000000e+000	      -0.1517655	      0.02864693
9.9023437500000e+000	      -0.1597797	    -0.006653004
9.9218750000000e+000	      -0.1881631	     0.000255224
9.9414062500000e+000	       -0.183862	      0.04446419
9.9609375000000e+000	      -0.1631225	      0.01031791
9.9804687500000e+000	      -0.1633302	     -0.01072513
1.0000000000000e+001	      -0.1666647	      -0.0358718
1.0019531250000e+001	      -0.1539154	    -0.006212152
1.0039062500000e+001	      -0.1884667	      0.01614713
1.0058593750000e+001	      -0.1568497	     -0.02168741
1.0078125000000e+001	      -0.1603453	     -0.03727724
1.0097656250000e+001	      -0.1922702	     -0.04189484
1.0117187500000e+001	      -0.1946113	      0.01508884
1.0136718750000e+001	      -0.1616445	      0.01035216
1.0156250000000e+001	       -0.203157	   -0.0009434466
1.0175781250000e+001	      -0.1845159	     0.005091973
1.0195312500000e+001	      -0.1946766	      0.02389099
1.0214843750000e+001	      -0.1765434	     0.006014032
1.0234375000000e+001	      -0.1928364	     -0.03133424
1.0253906250000e+001	      -0.1678873	     0.005536884
