Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Real	 Imaginary
1.0937500000000e+000	       0.1361472	     -0.09693575
1.1132812500000e+000	      -0.2056696	      -0.1412152
1.1328125000000e+000	     -0.09730745	      0.02435435
1.1523437500000e+000	      -0.1259839	       0.1652616
1.1718750000000e+000	      -0.1226526	     -0.03514661
1.1914062500000e+000	      -0.1386798	     -0.09946844
1.2109375000000e+000	      -0.1165355	     -0.01870691
1.2304687500000e+000	     -0.06264118	       0.1043526
1.2500000000000e+000	      -0.1422155	     0.003655688
1.2695312500000e+000	      -0.1718827	      -0.1222302
1.2890625000000e+000	      -0.2800919	       0.1248011
1.3085937500000e+000	       -0.128302	      0.06574895
1.3281250000000e+000	      0.07095892	     -0.01478965
1.3476562500000e+000	      -0.3118669	    -0.001642327
1.3671875000000e+000	     -0.05507521	      0.03528814
1.3867187500000e+000	      0.01347816	      0.07070211
1.4062500000000e+000	      -0.1842366	      0.03287274
1.4257812500000e+000	     -0.04127811	     -0.03244064
1.4453125000000e+000	     -0.02821221	      0.06096492
1.4648437500000e+000	      -0.1132254	      0.02590113
1.4843750000000e+000	      -0.0948539	      0.08059414
1.5039062500000e+000	      -0.1759092	      -0.1911088
1.5234375000000e+000	      -0.1944303	       0.1243605
1.5429687500000e+000	     -0.03579565	       0.1311534
1.5625000000000e+000	       0.1791699	      -0.1106053
1.5820312500000e+000	       -0.279067	      0.01135471
1.6015625000000e+000	      -0.1269421	     -0.06664325
1.6210937500000e+000	      0.02414042	     -0.01014695
1.6406250000000e+000	      0.06226292	     -0.00114261
1.6601562500000e+000	      -0.1446606	      0.05807138
1.6796875000000e+000	      -0.1430408	     -0.01768891
1.6992187500000e+000	      0.06290825	      -0.1134415
1.7187500000000e+000	      -0.2123555	      -0.1343293
1.7382812500000e+000	      -0.1787619	      0.08370797
1.7578125000000e+000	      0.05245123	     -0.06657964
1.7773437500000e+000	      -0.1960118	       -0.123928
1.7968750000000e+000	      -0.2716383	      0.05239953
1.8164062500000e+000	      -0.2867714	      0.01241049
1.8359375000000e+000	      -0.1298615	      0.03550724
1.8554687500000e+000	     -0.06592716	      0.02491777
1.8750000000000e+000	     -0.09373318	        0.132663
1.8945312500000e+000	    -0.005720898	      0.03680846
1.9140625000000e+000	      -0.1819676	   2.609311e-005
1.9335937500000e+000	      -0.1252433	      0.07363544
1.9531250000000e+000	      -0.1189168	     0.005874293
1.9726562500000e+000	      -0.1438999	      0.09968143
1.9921875000000e+000	     -0.07203442	       0.0138343
2.0117187500000e+000	     -0.09071423	     -0.07408148
2.0312500000000e+000	     -0.08018298	     -0.01461573
2.0507812500000e+000	      -0.2422156	     -0.01447208
2.0703125000000e+000	      -0.2589637	     -0.04414374
2.0898437500000e+000	      -0.1508757	       0.1027547
2.1093750000000e+000	     -0.07332417	      0.02510143
2.1289062500000e+000	      -0.1265233	     -0.04094163
2.1484375000000e+000	     -0.07116028	      0.05198474
2.1679687500000e+000	     -0.09714489	     -0.08556982
2.1875000000000e+000	      -0.2737404	       0.0376698
2.2070312500000e+000	      -0.2158009	       0.2174191
2.2265625000000e+000	      -0.0949749	       0.1010318
2.2460937500000e+000	     -0.02210257	       0.1113755
2.2656250000000e+000	      -0.1000014	       0.0841845
2.2851562500000e+000	     -0.01764247	      0.07666412
2.3046875000000e+000	     -0.09724392	     -0.05649903
2.3242187500000e+000	     -0.04707341	      0.02186399
2.3437500000000e+000	       -0.127129	      0.06971411
2.3632812500000e+000	     -0.03981479	      0.02328599
2.3828125000000e+000	     -0.07691579	     -0.07141764
2.4023437500000e+000	      -0.1266819	      0.08199915
2.4218750000000e+000	      -0.1287719	      0.08205996
2.4414062500000e+000	     -0.01699867	      0.02570267
2.4609375000000e+000	     -0.06372417	      0.04754634
2.4804687500000e+000	      0.02377467	     -0.00800671
2.5000000000000e+000	      -0.1707721	       0.0161975
2.5195312500000e+000	     -0.01666234	     0.002930802
2.5390625000000e+000	     -0.08376222	     -0.05608202
2.5585937500000e+000	     -0.05910559	     -0.02600716
2.5781250000000e+000	     -0.07895089	     -0.05639867
2.5976562500000e+000	      -0.1683387	     -0.03399443
2.6171875000000e+000	      -0.1186661	     -0.03160652
2.6367187500000e+000	         -0.1263	     -0.06052487
2.6562500000000e+000	     -0.05963072	      -0.1106587
2.6757812500000e+000	      -0.1148727	      -0.1580184
2.6953125000000e+000	      -0.1145178	    -0.000763397
2.7148437500000e+000	      -0.1225328	      0.08228409
2.7343750000000e+000	     -0.07441094	      0.02892608
2.7539062500000e+000	      -0.1580162	     -0.02627093
2.7734375000000e+000	     -0.05586629	      -0.1475825
2.7929687500000e+000	      -0.2616189	      0.07726692
2.8125000000000e+000	      -0.1010354	       0.0476987
2.8320312500000e+000	      -0.1699575	     -0.04020468
2.8515625000000e+000	     -0.09614452	     0.003849817
2.8710937500000e+000	      -0.1284566	    -0.009170259
2.8906250000000e+000	      -0.1483062	     0.007710319
2.9101562500000e+000	      0.01594289	      0.08040562
2.9296875000000e+000	     -0.02502558	     -0.04972721
2.9492187500000e+000	      -0.1220524	    -0.008270203
2.9687500000000e+000	      -0.1613863	      0.09093095
2.9882812500000e+000	      -0.1184003	     -0.02393956
3.0078125000000e+000	      -0.1909216	      0.01177614
3.0273437500000e+000	     -0.04493458	      0.07415451
3.0468750000000e+000	     -0.05677011	    -0.006942691
3.0664062500000e+000	      -0.1285422	       -0.047143
3.0859375000000e+000	       -0.112243	      0.04864844
3.1054687500000e+000	      -0.1310535	      0.07961848
3.1250000000000e+000	     -0.03109124	       0.1099823
3.1445312500000e+000	      -0.1180161	     -0.02002592
3.1640625000000e+000	       -0.119129	      0.01668391
3.1835937500000e+000	       -0.123156	       0.1969878
3.2031250000000e+000	      -0.1371497	      0.09548397
3.2226562500000e+000	     -0.02651681	      0.05636379
3.2421875000000e+000	      -0.1078551	       -0.170691
3.2617187500000e+000	      -0.1311149	     -0.07856811
3.2812500000000e+000	     -0.07056657	     0.004481504
3.3007812500000e+000	     -0.08594176	     -0.05685107
3.3203125000000e+000	      -0.1220321	      -0.0848671
3.3398437500000e+000	       -0.160899	      0.02447782
3.3593750000000e+000	      -0.1412581	     0.006779335
3.3789062500000e+000	     -0.08483984	     -0.02043574
3.3984375000000e+000	       -0.141045	      0.02074337
3.4179687500000e+000	     -0.06567873	      0.07680905
3.4375000000000e+000	      -0.1269257	      0.06495003
3.4570312500000e+000	     -0.07772426	      0.04106311
3.4765625000000e+000	      -0.1413733	     -0.02290329
3.4960937500000e+000	       -0.127652	      0.01260302
3.5156250000000e+000	     -0.04931761	     -0.02805872
3.5351562500000e+000	     -0.07597112	       0.1027429
3.5546875000000e+000	      -0.1044324	     -0.02595217
3.5742187500000e+000	      -0.1701789	      0.01908161
3.5937500000000e+000	      -0.1676019	       0.0515512
3.6132812500000e+000	      -0.1111284	      0.01854936
3.6328125000000e+000	     -0.09003197	     -0.06471183
3.6523437500000e+000	      -0.1846557	        0.055035
3.6718750000000e+000	     0.002959808	    -0.002325427
3.6914062500000e+000	      -0.2188072	      -0.0558287
3.7109375000000e+000	     -0.08137476	      0.07706097
3.7304687500000e+000	     -0.04554196	      0.02926689
3.7500000000000e+000	     -0.08633426	     -0.08568469
3.7695312500000e+000	     -0.04205418	     -0.06950413
3.7890625000000e+000	      -0.0867893	      0.04582891
3.8085937500000e+000	      -0.1210311	       0.0109858
3.8281250000000e+000	     -0.06647421	       0.0102325
3.8476562500000e+000	      -0.1612859	      0.07401191
3.8671875000000e+000	      -0.1085063	      0.09673709
3.8867187500000e+000	     -0.06671158	     -0.02973019
3.9062500000000e+000	     0.007180098	      0.07529765
3.9257812500000e+000	      -0.1282047	     -0.02855056
3.9453125000000e+000	     -0.07007693	     -0.03562088
3.9648437500000e+000	     -0.04309573	     -0.06024829
3.9843750000000e+000	      -0.1450708	      0.03723951
4.0039062500000e+000	      -0.1127128	     0.009905717
4.0234375000000e+000	       -0.192681	      0.05132684
4.0429687500000e+000	     -0.08034158	      0.03124762
4.0625000000000e+000	     -0.06679276	      0.02986798
4.0820312500000e+000	     -0.08677354	     -0.02809669
4.1015625000000e+000	      -0.1057951	      0.02874894
4.1210937500000e+000	      -0.1215072	      0.04436812
4.1406250000000e+000	     -0.06359262	    -0.009989665
4.1601562500000e+000	     -0.07859573	      0.07363766
4.1796875000000e+000	      -0.1279436	     0.007926019
4.1992187500000e+000	      -0.1868658	     -0.01517591
4.2187500000000e+000	     -0.04501984	      0.07962459
4.2382812500000e+000	      -0.1597397	     0.004323787
4.2578125000000e+000	     -0.07387607	      0.07053235
4.2773437500000e+000	      -0.1741532	     -0.01170457
4.2968750000000e+000	   -0.0007501682	       0.1483791
4.3164062500000e+000	      -0.0661316	      0.04688292
4.3359375000000e+000	      -0.1054541	       0.0425542
4.3554687500000e+000	     -0.03296614	      0.05515794
4.3750000000000e+000	      0.02418281	      0.04414316
4.3945312500000e+000	     -0.05320743	      0.02338965
4.4140625000000e+000	     -0.06970101	      0.02348075
4.4335937500000e+000	     -0.07415333	      0.04261938
4.4531250000000e+000	      0.04953104	    -0.004070577
4.4726562500000e+000	     -0.05104223	     -0.01860363
4.4921875000000e+000	     -0.07788051	     -0.04110392
4.5117187500000e+000	     -0.07937495	      0.03259841
4.5312500000000e+000	      -0.1158365	     0.005724594
4.5507812500000e+000	     -0.04187542	     -0.03245554
4.5703125000000e+000	     -0.09213375	      0.02751006
4.5898437500000e+000	     -0.06336983	     0.002305033
4.6093750000000e+000	      -0.1245222	      -0.0102155
4.6289062500000e+000	      0.01183506	       0.1113943
4.6484375000000e+000	      -0.0856217	     -0.06939613
4.6679687500000e+000	     -0.08286383	     -0.07523315
4.6875000000000e+000	      -0.0208142	     -0.02436711
4.7070312500000e+000	      -0.1172788	     -0.07544415
4.7265625000000e+000	     -0.08554727	      0.05046578
4.7460937500000e+000	     -0.08142462	      0.04560847
4.7656250000000e+000	      -0.1349988	      0.05877763
4.7851562500000e+000	     -0.06197905	    0.0003123051
4.8046875000000e+000	      -0.1082949	     -0.01533339
4.8242187500000e+000	      -0.0473114	      0.00196769
4.8437500000000e+000	     -0.07886302	   3.260806e-005
4.8632812500000e+000	     -0.08904134	     -0.06754987
4.8828125000000e+000	      -0.1307054	     -0.04278879
4.9023437500000e+000	     -0.06965719	      0.08764625
4.9218750000000e+000	      -0.1356473	      0.01183813
4.9414062500000e+000	     -0.04587409	      0.06727337
4.9609375000000e+000	    -0.005593817	     0.002196952
4.9804687500000e+000	     -0.05099821	      0.08015784
5.0000000000000e+000	     -0.06157666	      0.05857219
5.0195312500000e+000	     -0.03648474	      0.07758018
5.0390625000000e+000	      0.02132359	     0.009980584
5.0585937500000e+000	       -0.034235	      0.03922284
5.0781250000000e+000	    0.0001272847	     -0.08027196
5.0976562500000e+000	     -0.04633324	     -0.04879037
5.1171875000000e+000	      0.04875159	     -0.03772362
5.1367187500000e+000	     -0.04957211	      -0.1107782
5.1562500000000e+000	      -0.1259135	      0.02664999
5.1757812500000e+000	      0.04304137	     -0.04193983
5.1953125000000e+000	    0.0006331592	   -0.0004738151
5.2148437500000e+000	     -0.06505386	     -0.05168228
5.2343750000000e+000	     -0.01545536	     -0.01020881
5.2539062500000e+000	      0.09758323	     -0.09693831
5.2734375000000e+000	      0.03277985	      -0.1210177
5.2929687500000e+000	       0.1124594	      -0.2857425
5.3125000000000e+000	      -0.6007235	       -0.402312
5.3320312500000e+000	      -0.3126094	        0.014688
5.3515625000000e+000	      -0.2844166	      0.04941403
5.3710937500000e+000	      -0.1923287	      0.01822023
5.3906250000000e+000	      -0.1057622	      0.06768185
5.4101562500000e+000	      -0.1804273	       0.0686505
5.4296875000000e+000	      -0.0319835	      0.04577593
5.4492187500000e+000	     -0.08273914	     0.002007345
5.4687500000000e+000	     -0.02943491	       0.0590055
5.4882812500000e+000	      -0.1030399	     -0.04443713
5.5078125000000e+000	     -0.08690649	     -0.09939726
5.5273437500000e+000	      -0.1683106	    -0.004402986
5.5468750000000e+000	      -0.1396304	      0.01485425
5.5664062500000e+000	     -0.09504262	     0.009313598
5.5859375000000e+000	       -0.144629	      0.08435106
5.6054687500000e+000	     -0.05625714	      0.03763916
5.6250000000000e+000	     -0.07258108	     0.006026851
5.6445312500000e+000	     -0.08588165	      -0.0342981
5.6640625000000e+000	     -0.08131491	     -0.05035654
5.6835937500000e+000	     -0.09156051	     -0.02876534
5.7031250000000e+000	     -0.06435416	     -0.01876819
5.7226562500000e+000	      -0.1552127	     -0.07763164
5.7421875000000e+000	      -0.1163701	     0.004368929
5.7617187500000e+000	      -0.1683808	       0.0252341
5.7812500000000e+000	       -0.164712	     -0.01383174
5.8007812500000e+000	      -0.1468159	      0.05583489
5.8203125000000e+000	      -0.1251233	      0.03015918
5.8398437500000e+000	     -0.07042065	     -0.00666721
5.8593750000000e+000	      -0.0771924	      0.01214012
5.8789062500000e+000	      -0.1623246	      0.01617124
5.8984375000000e+000	      -0.1181771	      0.03519735
5.9179687500000e+000	     -0.09644249	      0.02662775
5.9375000000000e+000	      -0.1010236	      0.07871234
5.9570312500000e+000	     -0.06179024	      0.03976498
5.9765625000000e+000	     -0.04819436	      0.04325508
5.9960937500000e+000	     -0.05010511	     -0.04225791
6.0156250000000e+000	     -0.06549575	     -0.02371531
6.0351562500000e+000	      -0.1122981	     -0.04114179
6.0546875000000e+000	     -0.08926302	    -0.002928494
6.0742187500000e+000	      -0.1192752	     0.009161795
6.0937500000000e+000	      -0.1015499	     0.009074624
6.1132812500000e+000	      -0.1269788	      0.01367532
6.1328125000000e+000	      -0.1002848	     0.008011098
6.1523437500000e+000	     -0.01590289	      0.03899221
6.1718750000000e+000	     -0.02681405	     -0.02566559
6.1914062500000e+000	      -0.1122342	    -0.009005466
6.2109375000000e+000	      -0.1057781	      -0.0293591
6.2304687500000e+000	     -0.08360892	   -0.0001049436
6.2500000000000e+000	     -0.08468249	      0.03487046
6.2695312500000e+000	     -0.09229365	      0.03706085
6.2890625000000e+000	     -0.09825628	        0.009209
6.3085937500000e+000	     -0.09357765	      0.01479232
6.3281250000000e+000	     -0.08604972	       0.0143864
6.3476562500000e+000	     -0.05724967	      0.06861465
6.3671875000000e+000	      -0.0288092	      0.07634304
6.3867187500000e+000	     -0.04168712	      0.02927997
6.4062500000000e+000	    -0.004495648	      0.03954754
6.4257812500000e+000	     -0.04689406	     -0.04688296
6.4453125000000e+000	     -0.07059456	    -0.009067957
6.4648437500000e+000	     -0.08188905	    0.0009419994
6.4843750000000e+000	      0.03281599	     -0.01072543
6.5039062500000e+000	     -0.09814957	     -0.01971005
6.5234375000000e+000	     -0.05504351	       0.0578176
6.5429687500000e+000	     -0.04990819	     -0.04421886
6.5625000000000e+000	     -0.05225849	     -0.04756792
6.5820312500000e+000	       -0.121023	     -0.03114847
6.6015625000000e+000	     -0.08859672	     -0.05952216
6.6210937500000e+000	      -0.1120024	      0.03580509
6.6406250000000e+000	      -0.0739878	      0.04975298
6.6601562500000e+000	     -0.08228385	     -0.03592573
6.6796875000000e+000	     -0.08749259	      0.04457145
6.6992187500000e+000	     -0.09582011	     -0.02467357
6.7187500000000e+000	     -0.01793714	      0.02095889
6.7382812500000e+000	      -0.1084869	     0.005524882
6.7578125000000e+000	     -0.06215163	     0.003016453
6.7773437500000e+000	     -0.04347724	    -0.008742845
6.7968750000000e+000	      -0.1054034	      0.02063502
6.8164062500000e+000	     -0.04571166	    -0.005359041
6.8359375000000e+000	     -0.06584185	     -0.01946128
6.8554687500000e+000	      -0.1079504	     -0.04499469
6.8750000000000e+000	     -0.07318176	      0.01511053
6.8945312500000e+000	      -0.1071863	    0.0006022264
6.9140625000000e+000	     -0.04524725	     -0.04375843
6.9335937500000e+000	     -0.07693767	     -0.03170366
6.9531250000000e+000	      -0.1199586	    -0.003909022
6.9726562500000e+000	     -0.05286216	    0.0001778169
6.9921875000000e+000	       -0.118201	     -0.01021369
7.0117187500000e+000	      -0.1460872	     -0.01225692
7.0312500000000e+000	      -0.1115173	       0.0993898
7.0507812500000e+000	     -0.03769052	     0.003001472
7.0703125000000e+000	      -0.1444788	       0.0161778
7.0898437500000e+000	      -0.1252792	     0.003724358
7.1093750000000e+000	      -0.1422025	      0.01384359
7.1289062500000e+000	      -0.1007647	      0.01225002
7.1484375000000e+000	      -0.1199377	       0.0154991
7.1679687500000e+000	      -0.0131425	       0.0763549
7.1875000000000e+000	     -0.06279657	     0.002430271
7.2070312500000e+000	     -0.06163394	      0.04915704
7.2265625000000e+000	     -0.06677334	     -0.01215828
7.2460937500000e+000	       -0.108925	     -0.02376496
7.2656250000000e+000	     -0.09715664	     -0.04779072
7.2851562500000e+000	     -0.09896082	      0.04715662
7.3046875000000e+000	     -0.03812655	     -0.02875355
7.3242187500000e+000	     -0.06029085	     -0.02839338
7.3437500000000e+000	      -0.1069079	      0.02976086
7.3632812500000e+000	       -0.134914	      0.06244874
7.3828125000000e+000	     -0.05397675	      0.06682684
7.4023437500000e+000	     -0.06766697	       0.0368226
7.4218750000000e+000	     -0.04318205	     -0.01512152
7.4414062500000e+000	     -0.03326676	    -0.006317193
7.4609375000000e+000	     -0.08589642	     0.004646853
7.4804687500000e+000	     -0.09379996	      0.01646562
7.5000000000000e+000	     -0.07852246	       0.0770542
7.5195312500000e+000	     -0.05407298	      0.02630074
7.5390625000000e+000	     -0.06199629	     -0.03785237
7.5585937500000e+000	     -0.07404256	     -0.01615297
7.5781250000000e+000	     -0.08097655	     -0.05230143
7.5976562500000e+000	     -0.09439553	      0.03219084
7.6171875000000e+000	      -0.0661054	      0.04816898
7.6367187500000e+000	     -0.04688108	      0.00122877
7.6562500000000e+000	     -0.06419791	      0.01804712
7.6757812500000e+000	     -0.05222207	       0.0291899
7.6953125000000e+000	     -0.07333606	    -0.003831628
7.7148437500000e+000	     -0.07624449	     -0.01318178
7.7343750000000e+000	      -0.1141987	      0.01372133
7.7539062500000e+000	     -0.03140666	      0.03628857
7.7734375000000e+000	     -0.06945278	    -0.008376274
7.7929687500000e+000	     -0.08659397	       0.0448874
7.8125000000000e+000	      -0.1163489	     -0.01122631
7.8320312500000e+000	     -0.07714877	     -0.04513938
7.8515625000000e+000	     -0.09764847	      0.06729068
7.8710937500000e+000	     -0.04612835	    0.0009284019
7.8906250000000e+000	     -0.05665698	      0.02664682
7.9101562500000e+000	     -0.02425455	        0.012971
7.9296875000000e+000	      -0.1008642	     -0.04331822
7.9492187500000e+000	     -0.04257459	     -0.02022171
7.9687500000000e+000	      -0.1481355	       0.0198658
7.9882812500000e+000	     -0.07845858	      0.00513265
8.0078125000000e+000	      -0.1012964	     -0.07078511
8.0273437500000e+000	      -0.1200485	      0.02905831
8.0468750000000e+000	      -0.0765254	    -0.009631688
8.0664062500000e+000	      -0.1106377	     -0.06425184
8.0859375000000e+000	     -0.07290576	      0.03115887
8.1054687500000e+000	     -0.08939379	     -0.01814591
8.1250000000000e+000	     -0.03502496	      0.03476844
8.1445312500000e+000	      -0.1361149	     -0.01308465
8.1640625000000e+000	     -0.09723593	      0.02685355
8.1835937500000e+000	     -0.05240694	      0.01343218
8.2031250000000e+000	     -0.04755547	      -0.0183584
8.2226562500000e+000	     -0.04850967	     -0.02690228
8.2421875000000e+000	     -0.08973187	     -0.01840053
8.2617187500000e+000	      -0.1651012	     -0.04118022
8.2812500000000e+000	      -0.1291396	     0.006549602
8.3007812500000e+000	      -0.1042163	     -0.00522133
8.3203125000000e+000	     -0.06504641	      0.02081299
8.3398437500000e+000	     -0.07555672	     -0.04082107
8.3593750000000e+000	     -0.07468745	      0.02576758
8.3789062500000e+000	     -0.05663065	    -0.009058646
8.3984375000000e+000	     -0.08774395	     -0.04049101
8.4179687500000e+000	      -0.1317787	      0.05215975
8.4375000000000e+000	     -0.07436274	    -0.006531371
8.4570312500000e+000	      -0.1362421	     0.007289187
8.4765625000000e+000	     -0.09135705	    -0.006518336
8.4960937500000e+000	      -0.1133693	     0.008099896
8.5156250000000e+000	     -0.07497147	       0.0114398
8.5351562500000e+000	     -0.09657126	      0.03789226
8.5546875000000e+000	     -0.03370672	     0.008005964
8.5742187500000e+000	     -0.03802037	      0.03810817
8.5937500000000e+000	     -0.06196248	     -0.03000488
8.6132812500000e+000	     -0.03272113	       0.0187649
8.6328125000000e+000	     -0.07943691	     -0.02559288
8.6523437500000e+000	     -0.05228692	    -0.006547123
8.6718750000000e+000	     -0.08866477	      -0.0214588
8.6914062500000e+000	      -0.1231116	      0.02917623
8.7109375000000e+000	     -0.03843556	    -0.002984104
8.7304687500000e+000	      -0.0729138	    -0.003154749
8.7500000000000e+000	     -0.07382924	     0.008594275
8.7695312500000e+000	      -0.1251937	     -0.04663232
8.7890625000000e+000	      -0.1085379	     -0.01503279
8.8085937500000e+000	      -0.1215912	     -0.02782711
8.8281250000000e+000	      -0.0601109	     -0.00621866
8.8476562500000e+000	      -0.1559979	     -0.03644767
8.8671875000000e+000	     -0.06463305	     -0.01548136
8.8867187500000e+000	      -0.1160504	     -0.01353246
8.9062500000000e+000	     -0.07121624	      0.01893023
8.9257812500000e+000	     -0.08111791	     -0.02671801
8.9453125000000e+000	     -0.08846208	     -0.02964624
8.9648437500000e+000	      -0.1030367	     -0.02233519
8.9843750000000e+000	      -0.1144316	    -0.008166063
9.0039062500000e+000	     -0.09834038	     -0.02341257
9.0234375000000e+000	      -0.1772044	      0.02307696
9.0429687500000e+000	     -0.07410817	      0.03268001
9.0625000000000e+000	     -0.09707233	      0.01446709
9.0820312500000e+000	      -0.1135306	     -0.02299551
9.1015625000000e+000	      -0.1242527	     -0.03135314
9.1210937500000e+000	      -0.0876874	     0.005066214
9.1406250000000e+000	      -0.1229162	      0.02999738
9.1601562500000e+000	     -0.09273516	      0.02100398
9.1796875000000e+000	     -0.07946495	      0.06404927
9.1992187500000e+000	     -0.08649257	     0.002347117
9.2187500000000e+000	     -0.03945657	     0.009725099
9.2382812500000e+000	     -0.06152981	     -0.01789722
9.2578125000000e+000	      -0.1243762	      0.00234892
9.2773437500000e+000	      -0.1018931	      0.02445198
9.2968750000000e+000	     -0.09257136	      0.02296989
9.3164062500000e+000	     -0.00752293	     0.008601662
9.3359375000000e+000	      -0.1033675	      0.01285171
9.3554687500000e+000	     -0.06679442	      0.02059455
9.3750000000000e+000	     -0.09816694	     0.009390001
9.3945312500000e+000	      -0.0832701	     -0.04001484
9.4140625000000e+000	      -0.1254293	     -0.01889406
9.4335937500000e+000	      -0.0669578	     0.007031476
9.4531250000000e+000	     -0.09224778	     0.004238847
9.4726562500000e+000	      -0.1019164	     0.005535188
9.4921875000000e+000	     -0.06035841	   -0.0002520935
9.5117187500000e+000	      -0.0957685	     -0.02430312
9.5312500000000e+000	     -0.08817029	      -0.0450893
9.5507812500000e+000	     -0.07629722	     -0.06056765
9.5703125000000e+000	      -0.1062259	     0.005426318
9.5898437500000e+000	     -0.09716318	      0.01030867
9.6093750000000e+000	      -0.1160041	   -0.0005763575
9.6289062500000e+000	      -0.1243128	     0.006837392
9.6484375000000e+000	     -0.09846816	     0.006305546
9.6679687500000e+000	      -0.1190892	   -0.0009630434
9.6875000000000e+000	      -0.1123682	     -0.01765463
9.7070312500000e+000	      -0.1299595	     0.005015444
9.7265625000000e+000	       -0.125408	     0.009637667
9.7460937500000e+000	      -0.1122691	     0.003696963
9.7656250000000e+000	      -0.1113368	      0.02219704
9.7851562500000e+000	     -0.09027498	    -0.005007317
9.8046875000000e+000	      -0.1049743	     -0.01627054
9.8242187500000e+000	     -0.09729879	      0.02132434
9.8437500000000e+000	      -0.1139728	    -0.008773778
9.8632812500000e+000	      -0.1124557	     -0.02265685
9.8828125000000e+000	      -0.1095084	    -0.007210329
9.9023437500000e+000	      -0.1029401	     0.007347251
9.9218750000000e+000	      -0.1001877	     0.001356434
9.9414062500000e+000	      -0.1016693	      0.02781443
9.9609375000000e+000	     -0.09965636	      0.01888361
9.9804687500000e+000	     -0.05782575	     0.004447018
1.0000000000000e+001	     -0.09800099	     0.006919023
1.0019531250000e+001	      -0.1424873	       -0.020455
1.0039062500000e+001	      -0.1107901	    -0.007180547
1.0058593750000e+001	      -0.0970366	      0.02269637
1.0078125000000e+001	       -0.101189	      0.04645233
1.0097656250000e+001	     -0.07185706	    -0.005029858
1.0117187500000e+001	     -0.09185758	      0.05053798
1.0136718750000e+001	     -0.06073465	     0.006089105
1.0156250000000e+001	      -0.1007124	     -0.01871686
1.0175781250000e+001	     -0.08965444	     0.006148419
1.0195312500000e+001	      -0.1139967	     -0.02352897
1.0214843750000e+001	     -0.09856922	     -0.01254812
1.0234375000000e+001	      -0.1100075	       0.0220673
1.0253906250000e+001	     -0.07811275	     -0.02654327
