Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Real	 Imaginary
1.0742187500000e+000	      -0.2528299	     0.000702537
1.0937500000000e+000	      0.09391733	       0.1349843
1.1132812500000e+000	      -0.0013626	     -0.06060167
1.1328125000000e+000	      -0.1212824	       0.0589761
1.1523437500000e+000	       0.1414616	       0.1857491
1.1718750000000e+000	       0.1627122	      0.05628764
1.1914062500000e+000	       0.1680542	     -0.05219447
1.2109375000000e+000	      -0.2707113	      -0.2007613
1.2304687500000e+000	     -0.05538689	       0.1887167
1.2500000000000e+000	       0.1766224	        0.126349
1.2695312500000e+000	       0.0919092	     -0.06043218
1.2890625000000e+000	       0.1655365	     -0.01007509
1.3085937500000e+000	     -0.05209179	    0.0003425376
1.3281250000000e+000	     -0.09620941	     -0.04717102
1.3476562500000e+000	      0.04466307	      -0.1767502
1.3671875000000e+000	      0.09652309	      -0.1169736
1.3867187500000e+000	     -0.08653024	      -0.3182695
1.4062500000000e+000	      -0.3095627	      -0.2868719
1.4257812500000e+000	      -0.2932954	     -0.04947551
1.4453125000000e+000	      -0.2166521	      -0.0185044
1.4648437500000e+000	      -0.1083264	    -0.007658791
1.4843750000000e+000	      -0.2551503	      -0.1127384
1.5039062500000e+000	      -0.3132722	     -0.01722079
1.5234375000000e+000	     -0.04388404	       0.0653624
1.5429687500000e+000	     -0.09333656	      0.02633335
1.5625000000000e+000	      -0.2886859	     0.006910884
1.5820312500000e+000	      -0.2150734	   -0.0006105968
1.6015625000000e+000	      -0.2855287	     -0.02728006
1.6210937500000e+000	      -0.2642964	      0.07475198
1.6406250000000e+000	     -0.01313091	       0.2459612
1.6601562500000e+000	      -0.1450253	       0.1433259
1.6796875000000e+000	      -0.1293547	      0.07073788
1.6992187500000e+000	       0.1281151	      0.02376938
1.7187500000000e+000	      -0.1291323	      -0.1132253
1.7382812500000e+000	      -0.1608725	      0.05904106
1.7578125000000e+000	      -0.1358517	      0.01038261
1.7773437500000e+000	      -0.0712976	      0.01081272
1.7968750000000e+000	     -0.07304022	     -0.00474232
1.8164062500000e+000	     -0.07444479	    -0.005846869
1.8359375000000e+000	      -0.2040996	      -0.1039007
1.8554687500000e+000	     -0.05660102	      0.03336686
1.8750000000000e+000	       -0.211891	     -0.03725339
1.8945312500000e+000	      -0.0498013	     0.004535966
1.9140625000000e+000	     -0.08261666	      0.02504779
1.9335937500000e+000	      0.02817766	     -0.05951477
1.9531250000000e+000	      -0.1427545	      0.01508038
1.9726562500000e+000	     -0.05113796	      -0.0879603
1.9921875000000e+000	      -0.1559594	      0.01674148
2.0117187500000e+000	       0.0608772	      0.01250676
2.0312500000000e+000	      -0.1285569	     0.007999881
2.0507812500000e+000	      -0.1718847	      -0.1091465
2.0703125000000e+000	      -0.1250126	     -0.07521733
2.0898437500000e+000	     -0.08564835	     0.003358637
2.1093750000000e+000	     -0.09172485	      0.04622797
2.1289062500000e+000	      -0.2086571	      -0.0879093
2.1484375000000e+000	      -0.1755632	     -0.01126386
2.1679687500000e+000	      -0.1311144	     -0.09483391
2.1875000000000e+000	      -0.1480413	      0.05734621
2.2070312500000e+000	      -0.1339855	     -0.06008256
2.2265625000000e+000	      -0.1071363	     -0.09106217
2.2460937500000e+000	      -0.2706626	     -0.06580702
2.2656250000000e+000	      -0.2273992	     -0.04593769
2.2851562500000e+000	      -0.1872886	     -0.02760736
2.3046875000000e+000	      -0.2314464	       0.1246982
2.3242187500000e+000	     -0.02983859	       0.1762308
2.3437500000000e+000	     -0.02857846	      0.03905157
2.3632812500000e+000	      -0.1498787	      0.05394756
2.3828125000000e+000	      0.00213545	    -0.008986171
2.4023437500000e+000	      -0.1535183	       -0.099214
2.4218750000000e+000	      -0.1199182	       -0.101373
2.4414062500000e+000	      -0.1718763	      0.01621028
2.4609375000000e+000	     -0.06114097	      0.04634389
2.4804687500000e+000	      -0.2911838	       0.0496707
2.5000000000000e+000	     -0.08502041	       -0.138357
2.5195312500000e+000	     -0.05702452	     -0.06317473
2.5390625000000e+000	      -0.1518849	     -0.04984708
2.5585937500000e+000	     -0.09595469	       0.0597985
2.5781250000000e+000	      -0.1789164	      0.04894927
2.5976562500000e+000	      -0.1554099	      -0.0326982
2.6171875000000e+000	      -0.1049765	     -0.05787775
2.6367187500000e+000	       -0.198684	      0.03038588
2.6562500000000e+000	     -0.04134146	      0.06960943
2.6757812500000e+000	     -0.08120979	      0.05555895
2.6953125000000e+000	      -0.0913331	     -0.05325947
2.7148437500000e+000	      -0.2220039	     -0.05619615
2.7343750000000e+000	       -0.186033	   -0.0008207671
2.7539062500000e+000	       -0.168276	      0.06165967
2.7734375000000e+000	       -0.156179	       0.1044206
2.7929687500000e+000	      -0.1341001	     -0.06814885
2.8125000000000e+000	      -0.1270403	     -0.02571788
2.8320312500000e+000	      -0.1499508	     -0.03644888
2.8515625000000e+000	     -0.09840107	       -0.025848
2.8710937500000e+000	      -0.1777099	    -0.003678017
2.8906250000000e+000	      -0.1910854	      0.06175354
2.9101562500000e+000	      -0.1104387	      0.08882757
2.9296875000000e+000	     -0.01136251	      0.07401717
2.9492187500000e+000	     -0.08249714	     -0.03063149
2.9687500000000e+000	      -0.1555208	     -0.08223127
2.9882812500000e+000	      -0.2040116	     -0.07734009
3.0078125000000e+000	      -0.1932117	      0.05728874
3.0273437500000e+000	     -0.03825554	      0.05869987
3.0468750000000e+000	      -0.1407354	      -0.0556478
3.0664062500000e+000	      -0.1406308	     -0.01273058
3.0859375000000e+000	      -0.1959148	      0.01565298
3.1054687500000e+000	      -0.1539941	      0.07547399
3.1250000000000e+000	     -0.05965254	      0.03548813
3.1445312500000e+000	      -0.1663158	    -0.003779461
3.1640625000000e+000	      -0.1756007	      0.09375896
3.1835937500000e+000	      -0.1023538	     -0.04717938
3.2031250000000e+000	     -0.04390254	     0.009061748
3.2226562500000e+000	     -0.08063839	      0.05632939
3.2421875000000e+000	      -0.1023331	     -0.05458113
3.2617187500000e+000	      -0.1340854	       0.0571061
3.2812500000000e+000	      -0.0852394	     0.006581956
3.3007812500000e+000	      0.01007312	     -0.02563546
3.3203125000000e+000	      -0.2188162	      0.02233361
3.3398437500000e+000	      -0.1292262	       0.1068601
3.3593750000000e+000	      -0.1210077	      -0.1068603
3.3789062500000e+000	      -0.1489588	      0.06636588
3.3984375000000e+000	      -0.1517684	     0.007725384
3.4179687500000e+000	      -0.1033823	      -0.0494658
3.4375000000000e+000	      -0.1105962	      0.01116436
3.4570312500000e+000	      -0.1841717	     -0.08186013
3.4765625000000e+000	      -0.1629103	      0.03096037
3.4960937500000e+000	     -0.05563888	     -0.09314833
3.5156250000000e+000	      -0.1565187	     -0.03088295
3.5351562500000e+000	      -0.1862249	     -0.02015004
3.5546875000000e+000	      -0.1707984	      0.03623004
3.5742187500000e+000	       -0.133554	       0.0148389
3.5937500000000e+000	      -0.1738959	     0.007610317
3.6132812500000e+000	     -0.01668419	      0.02023204
3.6328125000000e+000	      -0.1416868	     -0.03951916
3.6523437500000e+000	      -0.1919429	      0.02499786
3.6718750000000e+000	      -0.1559623	     -0.00364685
3.6914062500000e+000	      -0.1034344	      -0.0648724
3.7109375000000e+000	      -0.2282459	     -0.01457009
3.7304687500000e+000	      -0.2163355	      0.04871389
3.7500000000000e+000	      -0.1492791	     -0.04531004
3.7695312500000e+000	      -0.2253301	     -0.02896987
3.7890625000000e+000	     -0.08818046	   -0.0008590558
3.8085937500000e+000	      -0.1725113	      0.04112878
3.8281250000000e+000	      -0.1353808	      0.02923103
3.8476562500000e+000	      -0.1266061	      0.02610073
3.8671875000000e+000	      -0.1256226	      0.01543665
3.8867187500000e+000	      -0.1656779	     0.004025279
3.9062500000000e+000	      -0.1297063	      0.00764445
3.9257812500000e+000	      -0.1811246	    -0.003086708
3.9453125000000e+000	     -0.08844399	      0.01103709
3.9648437500000e+000	      -0.1245881	     -0.05028521
3.9843750000000e+000	      -0.1805772	      0.05932286
4.0039062500000e+000	      -0.1144547	      0.07984992
4.0234375000000e+000	      -0.1361163	     -0.01536347
4.0429687500000e+000	      -0.1183715	      0.04706521
4.0625000000000e+000	     -0.09763994	      0.04402515
4.0820312500000e+000	      -0.1612883	      0.03981262
4.1015625000000e+000	     -0.09467144	      0.02055875
4.1210937500000e+000	      -0.1160805	    -0.004019867
4.1406250000000e+000	      -0.1398783	     0.006907309
4.1601562500000e+000	     -0.08455966	     -0.01478742
4.1796875000000e+000	     -0.05457966	     -0.01908513
4.1992187500000e+000	      -0.1750107	      -0.0240614
4.2187500000000e+000	      -0.1212275	     -0.02393063
4.2382812500000e+000	      -0.1876802	     -0.05901771
4.2578125000000e+000	      -0.1973409	      0.01905592
4.2773437500000e+000	      -0.2296625	      0.01842511
4.2968750000000e+000	      -0.1513362	      -0.0120914
4.3164062500000e+000	      -0.2426925	    0.0004957109
4.3359375000000e+000	      -0.1671333	      0.01672558
4.3554687500000e+000	      -0.2113115	       0.0590535
4.3750000000000e+000	      -0.1484891	      0.09577385
4.3945312500000e+000	     -0.07836184	       0.0642231
4.4140625000000e+000	      -0.1384611	     -0.01893279
4.4335937500000e+000	      -0.1393567	      0.05306618
4.4531250000000e+000	     -0.07698487	     -0.02761727
4.4726562500000e+000	      -0.1465459	      0.07536628
4.4921875000000e+000	      -0.1032131	      0.02559154
4.5117187500000e+000	      -0.1262179	     0.002206731
4.5312500000000e+000	      -0.1119031	    -0.008559118
4.5507812500000e+000	      -0.1069225	      0.02220217
4.5703125000000e+000	     -0.04789253	     -0.02926479
4.5898437500000e+000	      -0.1680812	     -0.02506455
4.6093750000000e+000	      -0.1451554	     -0.02458346
4.6289062500000e+000	      -0.2165354	      0.06595949
4.6484375000000e+000	      -0.1170572	      0.03704018
4.6679687500000e+000	     -0.07076173	      0.06390095
4.6875000000000e+000	      -0.1290185	     -0.08047844
4.7070312500000e+000	       -0.156924	     -0.04373956
4.7265625000000e+000	      -0.1395046	      0.02966333
4.7460937500000e+000	     -0.09754115	      0.01649153
4.7656250000000e+000	      -0.1834732	     -0.03456752
4.7851562500000e+000	      -0.2209062	     -0.01986781
4.8046875000000e+000	      -0.1193371	      0.07020221
4.8242187500000e+000	     -0.07061155	     0.003064065
4.8437500000000e+000	      -0.1648326	     -0.02010459
4.8632812500000e+000	      -0.1710905	    -0.008526392
4.8828125000000e+000	      -0.1508062	      0.05887773
4.9023437500000e+000	     -0.05274612	      0.02149913
4.9218750000000e+000	     -0.07524232	     -0.05203459
4.9414062500000e+000	      -0.1490788	      0.03410293
4.9609375000000e+000	      -0.1007101	     -0.07113756
4.9804687500000e+000	      -0.1586455	     -0.01642142
5.0000000000000e+000	       -0.171799	     -0.02458848
5.0195312500000e+000	      -0.1879074	     -0.05590655
5.0390625000000e+000	      -0.2467745	      0.01441585
5.0585937500000e+000	      -0.2082748	      0.01100723
5.0781250000000e+000	      -0.2006167	      0.03909532
5.0976562500000e+000	      -0.1379031	   -0.0003425609
5.1171875000000e+000	      -0.2570224	     -0.03156404
5.1367187500000e+000	      -0.2453606	      0.06965621
5.1562500000000e+000	       -0.211969	      0.01038568
5.1757812500000e+000	      -0.2105583	       0.1160295
5.1953125000000e+000	      -0.2061464	       0.0391212
5.2148437500000e+000	        -0.15364	      0.05080615
5.2343750000000e+000	      -0.2443482	      0.01104267
5.2539062500000e+000	      -0.2754359	     0.001405124
5.2734375000000e+000	       -0.350849	      0.09651423
5.2929687500000e+000	      -0.4681589	       0.2634609
5.3125000000000e+000	       0.2763323	       0.6606255
5.3320312500000e+000	       0.1169127	       0.1457042
5.3515625000000e+000	       0.1068418	      0.06083861
5.3710937500000e+000	     -0.03464836	      0.02732258
5.3906250000000e+000	      -0.1543651	      0.01360327
5.4101562500000e+000	     -0.02672835	      0.09475687
5.4296875000000e+000	      -0.0492698	      0.01882779
5.4492187500000e+000	    -0.004534194	       0.0457214
5.4687500000000e+000	     -0.01495267	      0.03579497
5.4882812500000e+000	     0.008482986	     -0.01470193
5.5078125000000e+000	     -0.09261844	     -0.07065091
5.5273437500000e+000	     -0.08963832	      -0.0603271
5.5468750000000e+000	      -0.1125147	    -0.003661503
5.5664062500000e+000	      -0.1059304	     -0.04837014
5.5859375000000e+000	      -0.1568962	      0.04675287
5.6054687500000e+000	      -0.1004844	       0.0127615
5.6250000000000e+000	      -0.1184353	      0.03554245
5.6445312500000e+000	       -0.101335	      0.04889079
5.6640625000000e+000	      -0.0804757	    -0.001511022
5.6835937500000e+000	      -0.1687756	    -0.009304516
5.7031250000000e+000	     -0.08217691	     -0.04097987
5.7226562500000e+000	     -0.09939681	      0.04289654
5.7421875000000e+000	      -0.1331067	     -0.03025277
5.7617187500000e+000	      -0.1563861	      0.05051277
5.7812500000000e+000	      -0.1700751	     -0.09385765
5.8007812500000e+000	       -0.125671	      0.07554384
5.8203125000000e+000	      -0.1215023	      0.03165831
5.8398437500000e+000	      -0.1207847	      0.04076586
5.8593750000000e+000	     -0.09728285	      0.05126919
5.8789062500000e+000	       -0.130954	      0.02097084
5.8984375000000e+000	      -0.1041497	      0.02543543
5.9179687500000e+000	      -0.1083754	    -0.005762854
5.9375000000000e+000	     -0.08257422	      -0.0307302
5.9570312500000e+000	      -0.1372575	   -0.0003719184
5.9765625000000e+000	      -0.2168334	       0.0361242
5.9960937500000e+000	      -0.1145199	      0.03432206
6.0156250000000e+000	      -0.1148985	      0.01279887
6.0351562500000e+000	      -0.1090588	      0.03072852
6.0546875000000e+000	     -0.08742732	     0.005051977
6.0742187500000e+000	      -0.1224134	      0.01308881
6.0937500000000e+000	      -0.1086442	      0.04390193
6.1132812500000e+000	      -0.1661151	     -0.04498171
6.1328125000000e+000	      -0.1600481	      0.03351015
6.1523437500000e+000	      -0.1307553	      0.02279371
6.1718750000000e+000	      -0.1550137	      0.02533134
6.1914062500000e+000	     -0.08143129	      0.09795234
6.2109375000000e+000	     -0.09132319	     -0.03581771
6.2304687500000e+000	      -0.1644638	      0.01961642
6.2500000000000e+000	      -0.1214098	      0.06202192
6.2695312500000e+000	     -0.06752597	      0.03115793
6.2890625000000e+000	       -0.110389	    -0.001815521
6.3085937500000e+000	      -0.1413662	     0.005877724
6.3281250000000e+000	     -0.09912462	    -0.005996525
6.3476562500000e+000	      -0.1014563	     -0.04698111
6.3671875000000e+000	       -0.106879	      0.06292192
6.3867187500000e+000	      -0.1294089	     0.008253592
6.4062500000000e+000	      -0.1416706	    -0.005699133
6.4257812500000e+000	      -0.1393801	   -0.0001512398
6.4453125000000e+000	       -0.127853	      0.04267568
6.4648437500000e+000	       -0.142434	     -0.05012199
6.4843750000000e+000	       -0.131279	     -0.01662776
6.5039062500000e+000	      -0.1073572	      0.02334195
6.5234375000000e+000	      -0.1198951	    -0.002863369
6.5429687500000e+000	       -0.148245	      -0.0579183
6.5625000000000e+000	       -0.152139	     -0.03150586
6.5820312500000e+000	      -0.1568074	    -0.002845719
6.6015625000000e+000	      -0.1390703	     0.009169781
6.6210937500000e+000	      -0.1372515	     -0.02465431
6.6406250000000e+000	      -0.1498484	   -0.0001646811
6.6601562500000e+000	      -0.1766016	      0.06171793
6.6796875000000e+000	     -0.07985786	      0.05405336
6.6992187500000e+000	     -0.09261949	     0.004846134
6.7187500000000e+000	       -0.114591	     -0.01346919
6.7382812500000e+000	      -0.1383185	     -0.03290022
6.7578125000000e+000	      -0.1893105	    -0.009606275
6.7773437500000e+000	      -0.1271032	      0.03514945
6.7968750000000e+000	      -0.1052649	     -0.04800803
6.8164062500000e+000	      -0.1313961	     0.001740423
6.8359375000000e+000	      -0.1640094	      0.04988478
6.8554687500000e+000	     -0.08768089	    -0.001935456
6.8750000000000e+000	     -0.09803207	     -0.03940386
6.8945312500000e+000	     -0.08594228	     -0.04834345
6.9140625000000e+000	      -0.1483742	     -0.02534077
6.9335937500000e+000	      -0.1978207	      0.03402276
6.9531250000000e+000	      -0.1357515	    -0.006073159
6.9726562500000e+000	      -0.1712288	      0.03271552
6.9921875000000e+000	     -0.06070319	     0.009954594
7.0117187500000e+000	      -0.1187254	     -0.03333029
7.0312500000000e+000	      -0.1826126	     -0.01823297
7.0507812500000e+000	       -0.149783	    -0.007213391
7.0703125000000e+000	      -0.1754989	     -0.01020714
7.0898437500000e+000	      -0.1000387	     -0.02387149
7.1093750000000e+000	      -0.1787786	     0.006087323
7.1289062500000e+000	      -0.1545494	      0.05510749
7.1484375000000e+000	         -0.1243	     0.006637381
7.1679687500000e+000	      -0.1821283	     -0.01378611
7.1875000000000e+000	      -0.1935937	      0.03081603
7.2070312500000e+000	      -0.1151363	     -0.01281728
7.2265625000000e+000	      -0.1359999	      -0.0500328
7.2460937500000e+000	      -0.1731054	     -0.03534024
7.2656250000000e+000	      -0.1959866	   -0.0004295856
7.2851562500000e+000	      -0.1552147	      0.04068736
7.3046875000000e+000	      -0.1570719	      -0.0119644
7.3242187500000e+000	      -0.1558454	      0.03287877
7.3437500000000e+000	      -0.1616674	      0.01677707
7.3632812500000e+000	      -0.1550632	      0.01182859
7.3828125000000e+000	      -0.1448164	      0.03626793
7.4023437500000e+000	      -0.1348819	      0.02299586
7.4218750000000e+000	     -0.08034316	       0.0379933
7.4414062500000e+000	      -0.1312949	      0.02887367
7.4609375000000e+000	      -0.1023488	      0.01591223
7.4804687500000e+000	      -0.1195227	     -0.04469973
7.5000000000000e+000	      -0.1713345	      0.01837776
7.5195312500000e+000	      -0.1028812	      0.01942504
7.5390625000000e+000	      -0.0908807	     -0.04424189
7.5585937500000e+000	      -0.1431935	     -0.05088829
7.5781250000000e+000	      -0.1249557	      0.04863346
7.5976562500000e+000	      -0.1375246	     -0.02072002
7.6171875000000e+000	      -0.1418995	    -0.001997257
7.6367187500000e+000	      -0.1365862	     0.004074919
7.6562500000000e+000	      -0.1233814	      0.01101251
7.6757812500000e+000	      -0.1594566	      0.04468319
7.6953125000000e+000	       -0.128711	      0.02287651
7.7148437500000e+000	      -0.1544175	     0.005009993
7.7343750000000e+000	      -0.1569117	      0.01803447
7.7539062500000e+000	      -0.1213416	      0.08163004
7.7734375000000e+000	     -0.06965145	     -0.02961946
7.7929687500000e+000	      -0.1386786	     0.004936838
7.8125000000000e+000	      -0.1139381	     -0.01673717
7.8320312500000e+000	      -0.1003478	     0.004196209
7.8515625000000e+000	      -0.0960988	     -0.03099482
7.8710937500000e+000	       -0.130181	     0.005321716
7.8906250000000e+000	      -0.1296231	     -0.02470948
7.9101562500000e+000	      -0.1396633	     -0.01098237
7.9296875000000e+000	      -0.1466027	      0.05088525
7.9492187500000e+000	      -0.1204058	     -0.00466989
7.9687500000000e+000	      -0.1237463	      -0.0305009
7.9882812500000e+000	      -0.1501698	     -0.03108777
8.0078125000000e+000	      -0.1193932	      0.04721676
8.0273437500000e+000	     -0.09159914	     -0.03464222
8.0468750000000e+000	      -0.1547168	      0.02306534
8.0664062500000e+000	      -0.1366403	     -0.02708455
8.0859375000000e+000	      -0.1377416	     0.003256172
8.1054687500000e+000	      -0.1487096	       0.0133195
8.1250000000000e+000	      -0.1360706	      0.02282926
8.1445312500000e+000	      -0.1579919	     -0.00507354
8.1640625000000e+000	      -0.1166862	     -0.01644122
8.1835937500000e+000	      -0.2221336	    -0.007203654
8.2031250000000e+000	      -0.1594404	      0.03736823
8.2226562500000e+000	      -0.1532002	    -0.001928949
8.2421875000000e+000	       -0.165808	      0.04305248
8.2617187500000e+000	      -0.1508587	    -0.008385323
8.2812500000000e+000	       -0.112345	       0.0267502
8.3007812500000e+000	      -0.1405852	     0.005703512
8.3203125000000e+000	      -0.1297443	      0.03985606
8.3398437500000e+000	      -0.1208706	      0.01215127
8.3593750000000e+000	     -0.09455161	     -0.01255773
8.3789062500000e+000	      -0.1275507	    -0.006587148
8.3984375000000e+000	      -0.1385335	     0.003905958
8.4179687500000e+000	      -0.1158038	    -0.004038452
8.4375000000000e+000	      -0.1266987	     -0.01815987
8.4570312500000e+000	      -0.1165868	   -0.0001563763
8.4765625000000e+000	      -0.1514298	     -0.03596088
8.4960937500000e+000	      -0.1298613	      0.02222832
8.5156250000000e+000	      -0.1353306	     0.006448101
8.5351562500000e+000	      -0.1219633	    -0.009161372
8.5546875000000e+000	       -0.151284	    -0.007486264
8.5742187500000e+000	      -0.1089428	     -0.01552946
8.5937500000000e+000	       -0.130994	    -0.003088228
8.6132812500000e+000	       -0.129489	     -0.01241158
8.6328125000000e+000	       -0.122002	    -0.002952902
8.6523437500000e+000	      -0.1479759	      -0.0157017
8.6718750000000e+000	      -0.1474298	    -0.007172479
8.6914062500000e+000	      -0.1541122	     -0.01433146
8.7109375000000e+000	         -0.1287	     0.009167762
8.7304687500000e+000	      -0.1061329	      0.01217926
8.7500000000000e+000	      -0.1113237	     -0.00341126
8.7695312500000e+000	       -0.121537	      0.02144886
8.7890625000000e+000	      -0.1606335	     -0.07007256
8.8085937500000e+000	      -0.1430128	     -0.01086045
8.8281250000000e+000	      -0.1420084	     -0.03705569
8.8476562500000e+000	      -0.1413681	     -0.00735355
8.8671875000000e+000	      -0.1578633	     -0.02323651
8.8867187500000e+000	      -0.1140876	    -0.005246773
8.9062500000000e+000	      -0.1551692	     -0.02638159
8.9257812500000e+000	      -0.1230187	     0.003920954
8.9453125000000e+000	      -0.1176316	      -0.0390256
8.9648437500000e+000	       -0.168274	      0.04946269
8.9843750000000e+000	      -0.1330137	      -0.0246332
9.0039062500000e+000	      -0.1652662	      0.01607871
9.0234375000000e+000	      -0.1220527	    -0.005246049
9.0429687500000e+000	      -0.0914946	      0.01393487
9.0625000000000e+000	       -0.133625	     -0.05013889
9.0820312500000e+000	      -0.1082387	     -0.05770977
9.1015625000000e+000	      -0.1781525	     -0.04766595
9.1210937500000e+000	      -0.1884499	     -0.02666753
9.1406250000000e+000	      -0.1641517	    -0.009403314
9.1601562500000e+000	      -0.1067646	     -0.02033541
9.1796875000000e+000	      -0.1787075	     -0.02872657
9.1992187500000e+000	      -0.1551877	    -0.002889438
9.2187500000000e+000	     -0.09351619	     0.005844196
9.2382812500000e+000	      -0.1650302	     -0.01863916
9.2578125000000e+000	      -0.1232407	     0.006365351
9.2773437500000e+000	      -0.1449687	     -0.02760767
9.2968750000000e+000	      -0.1688776	     -0.03387738
9.3164062500000e+000	      -0.1668022	     0.008847233
9.3359375000000e+000	      -0.1437777	      0.02174915
9.3554687500000e+000	      -0.1515376	     0.001530939
9.3750000000000e+000	      -0.1381214	     -0.02766578
9.3945312500000e+000	      -0.1599619	     0.005415516
9.4140625000000e+000	        -0.16634	   -0.0005849691
9.4335937500000e+000	      -0.1255978	     -0.01700383
9.4531250000000e+000	      -0.1195301	      0.02514178
9.4726562500000e+000	      -0.1191577	     -0.03721952
9.4921875000000e+000	      -0.1330158	    -0.005748237
9.5117187500000e+000	      -0.1821764	     -0.04427916
9.5312500000000e+000	      -0.1482561	      0.01127196
9.5507812500000e+000	      -0.1095348	      -0.0299474
9.5703125000000e+000	       -0.152196	     -0.06127897
9.5898437500000e+000	      -0.1910932	      0.02069506
9.6093750000000e+000	      -0.1720815	     -0.01335385
9.6289062500000e+000	      -0.1391924	      0.01693278
9.6484375000000e+000	      -0.1773611	      0.03625414
9.6679687500000e+000	      -0.1615739	      0.03794913
9.6875000000000e+000	      -0.1057589	      0.03344223
9.7070312500000e+000	      -0.1244044	       0.0557492
9.7265625000000e+000	     -0.09712576	      0.01311724
9.7460937500000e+000	      -0.1376888	     -0.00373685
9.7656250000000e+000	      -0.1214098	     0.006662089
9.7851562500000e+000	      -0.1669964	      0.02436546
9.8046875000000e+000	     -0.09927448	    -0.000530699
9.8242187500000e+000	      -0.1339299	     0.007952903
9.8437500000000e+000	     -0.09205676	      0.03496348
9.8632812500000e+000	      -0.1353423	    -0.009801773
9.8828125000000e+000	      -0.1366348	    0.0001522042
9.9023437500000e+000	      -0.1358929	      0.03682474
9.9218750000000e+000	      -0.1076088	     -0.01279655
9.9414062500000e+000	     -0.09321733	    -0.003941768
9.9609375000000e+000	      -0.1491724	    -0.003357908
9.9804687500000e+000	       -0.092984	     -0.01069228
1.0000000000000e+001	      -0.1172333	     -0.01597588
1.0019531250000e+001	      -0.1115374	     -0.01842088
1.0039062500000e+001	      -0.1481203	      -0.0613667
1.0058593750000e+001	      -0.2030638	     0.004229884
1.0078125000000e+001	      -0.1028487	    -0.009865936
1.0097656250000e+001	      -0.1347624	     -0.02178395
1.0117187500000e+001	      -0.1832972	     0.006083369
1.0136718750000e+001	      -0.1268701	      -0.0190669
1.0156250000000e+001	      -0.1255185	    0.0005452922
1.0175781250000e+001	       -0.163064	     -0.03343062
1.0195312500000e+001	       -0.113596	   -0.0005281057
1.0214843750000e+001	      -0.1414061	    -0.008688059
1.0234375000000e+001	      -0.1176602	     -0.01172436
