Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Real	 Imaginary
1.0742187500000e+000	      -0.2507125	      0.05689475
1.0937500000000e+000	     -0.04031044	       0.1370571
1.1132812500000e+000	      -0.1939934	     -0.03131153
1.1328125000000e+000	      -0.1410313	       0.2310517
1.1523437500000e+000	     -0.04467932	      -0.2970115
1.1718750000000e+000	      -0.2135027	      -0.1431697
1.1914062500000e+000	      -0.2622567	      0.03876896
1.2109375000000e+000	      -0.1626398	     -0.07836025
1.2304687500000e+000	       -0.287239	      0.01547158
1.2500000000000e+000	      -0.1393195	     -0.08693606
1.2695312500000e+000	      -0.3217226	     -0.05134943
1.2890625000000e+000	     -0.09859522	     -0.06709825
1.3085937500000e+000	      -0.3038404	      0.01605806
1.3281250000000e+000	      -0.3522911	     -0.07083818
1.3476562500000e+000	      -0.1196768	        0.118176
1.3671875000000e+000	      -0.0143882	      -0.1149699
1.3867187500000e+000	      -0.1946027	      -0.1141003
1.4062500000000e+000	      -0.3876072	      0.01728454
1.4257812500000e+000	      -0.1802049	      0.07806262
1.4453125000000e+000	      -0.2108029	      -0.1431496
1.4648437500000e+000	      -0.4129091	       0.1419389
1.4843750000000e+000	      -0.1239058	      0.01335361
1.5039062500000e+000	      -0.2004663	    -0.007920904
1.5234375000000e+000	      -0.1477119	      0.03709877
1.5429687500000e+000	      -0.1521455	     -0.08130249
1.5625000000000e+000	       -0.131595	     -0.07537781
1.5820312500000e+000	      -0.1533595	     -0.09379937
1.6015625000000e+000	       -0.220181	      0.02045309
1.6210937500000e+000	        -0.23906	     -0.03426288
1.6406250000000e+000	      -0.1174286	      0.08589952
1.6601562500000e+000	      -0.1373506	     -0.01213092
1.6796875000000e+000	      -0.2708462	      -0.0902159
1.6992187500000e+000	      -0.1953073	     -0.02093519
1.7187500000000e+000	       -0.063965	      -0.0391636
1.7382812500000e+000	      -0.1964187	     -0.09851234
1.7578125000000e+000	      -0.1978561	     -0.09539803
1.7773437500000e+000	      -0.3922895	     -0.03377446
1.7968750000000e+000	      -0.1429053	      0.02250583
1.8164062500000e+000	      -0.1252293	    -0.006360507
1.8359375000000e+000	      -0.1523723	       0.1059605
1.8554687500000e+000	      -0.1962192	     -0.02579828
1.8750000000000e+000	      -0.2491876	      -0.1478476
1.8945312500000e+000	      -0.2492888	      0.04905461
1.9140625000000e+000	       -0.207884	      0.00355701
1.9335937500000e+000	      -0.2688087	     -0.07382952
1.9531250000000e+000	      -0.2719309	     -0.09980179
1.9726562500000e+000	      -0.2398758	      -0.0468264
1.9921875000000e+000	      -0.2950543	     0.005920004
2.0117187500000e+000	      -0.2628877	      0.01022344
2.0312500000000e+000	      -0.2712363	     -0.07458375
2.0507812500000e+000	       -0.199986	      0.01652875
2.0703125000000e+000	      -0.1424841	     -0.01768544
2.0898437500000e+000	      -0.3026834	     -0.07454435
2.1093750000000e+000	      -0.2248809	     -0.04272575
2.1289062500000e+000	      -0.2839176	      0.02654499
2.1484375000000e+000	      -0.2192107	     -0.08021487
2.1679687500000e+000	      -0.1623625	      0.02718248
2.1875000000000e+000	      -0.2235266	     -0.01406438
2.2070312500000e+000	      -0.2942551	      0.03117952
2.2265625000000e+000	      -0.1654527	     -0.02701458
2.2460937500000e+000	      -0.2553582	      0.01864429
2.2656250000000e+000	      -0.2189143	     -0.01020079
2.2851562500000e+000	      -0.2288362	     -0.06134783
2.3046875000000e+000	      -0.2865582	     -0.01860526
2.3242187500000e+000	      -0.1956576	      0.03947834
2.3437500000000e+000	      -0.2887102	      0.07755939
2.3632812500000e+000	     -0.07499289	      0.06137762
2.3828125000000e+000	      -0.1632303	      -0.0222152
2.4023437500000e+000	      -0.2137278	     -0.00673663
2.4218750000000e+000	      -0.1160544	       0.0250958
2.4414062500000e+000	      -0.2410024	      0.03512318
2.4609375000000e+000	     -0.09166493	      0.05466489
2.4804687500000e+000	       -0.100908	      0.03841642
2.5000000000000e+000	      -0.1374767	     -0.04421967
2.5195312500000e+000	      -0.1790461	      -0.0561849
2.5390625000000e+000	      -0.1631594	     -0.06897434
2.5585937500000e+000	      -0.2367838	     -0.07164017
2.5781250000000e+000	      -0.1796082	     0.000544126
2.5976562500000e+000	      -0.1540908	     -0.01713855
2.6171875000000e+000	      -0.2238938	     -0.06381723
2.6367187500000e+000	      -0.1939153	      0.02006491
2.6562500000000e+000	      -0.2490876	    -0.006235302
2.6757812500000e+000	      -0.1933783	      0.03645587
2.6953125000000e+000	      -0.1995446	      -0.1125475
2.7148437500000e+000	      -0.1733733	      0.05896859
2.7343750000000e+000	      -0.2496735	     -0.08374158
2.7539062500000e+000	      -0.1987498	     -0.06082242
2.7734375000000e+000	      -0.2934752	     -0.03827791
2.7929687500000e+000	       -0.221989	     -0.03956736
2.8125000000000e+000	      -0.2232489	     -0.02035011
2.8320312500000e+000	       -0.190871	     -0.07306607
2.8515625000000e+000	      -0.2748636	      0.02404667
2.8710937500000e+000	      -0.1533081	      0.01553463
2.8906250000000e+000	      -0.2252436	     -0.08956451
2.9101562500000e+000	       -0.331761	      0.01952173
2.9296875000000e+000	      -0.2348109	    0.0006109977
2.9492187500000e+000	      -0.2237483	       0.0668465
2.9687500000000e+000	      -0.2019191	      0.02699332
2.9882812500000e+000	      -0.2499598	      0.02953505
3.0078125000000e+000	      -0.1733355	      0.05422014
3.0273437500000e+000	      -0.2085208	     -0.09839807
3.0468750000000e+000	      -0.2739668	     -0.06562017
3.0664062500000e+000	       -0.250425	     -0.03380393
3.0859375000000e+000	       -0.306884	     -0.03031939
3.1054687500000e+000	      -0.2212662	       0.1232454
3.1250000000000e+000	      -0.2230541	     -0.06087406
3.1445312500000e+000	      -0.1908825	      0.07500825
3.1640625000000e+000	      -0.2469394	       0.0115232
3.1835937500000e+000	      -0.2180552	     -0.01631645
3.2031250000000e+000	      -0.1909106	     -0.03134561
3.2226562500000e+000	      -0.3074355	     -0.03297563
3.2421875000000e+000	      -0.2962046	    -0.007970578
3.2617187500000e+000	      -0.1214859	      0.05820635
3.2812500000000e+000	      -0.2118042	     -0.01641615
3.3007812500000e+000	      -0.2445039	      -0.0523882
3.3203125000000e+000	        -0.23032	      0.02987463
3.3398437500000e+000	      -0.2503788	      0.03982975
3.3593750000000e+000	      -0.2745889	      0.01230662
3.3789062500000e+000	      -0.2753964	     -0.07887585
3.3984375000000e+000	      -0.3126644	      0.01822783
3.4179687500000e+000	      -0.2540963	       0.1138884
3.4375000000000e+000	       -0.172595	      0.01191341
3.4570312500000e+000	      -0.2489569	      0.03081161
3.4765625000000e+000	      -0.1483007	     -0.01499767
3.4960937500000e+000	      -0.2763834	      0.04161856
3.5156250000000e+000	      -0.2614068	     0.001340892
3.5351562500000e+000	      -0.2071808	      0.01823547
3.5546875000000e+000	      -0.1974047	     -0.02993925
3.5742187500000e+000	      -0.2449866	      0.02386523
3.5937500000000e+000	        -0.22562	     -0.03033234
3.6132812500000e+000	      -0.2119687	      0.02761517
3.6328125000000e+000	      -0.2231739	       0.0686321
3.6523437500000e+000	       -0.191558	     0.009630736
3.6718750000000e+000	      -0.2175296	     -0.03718188
3.6914062500000e+000	      -0.1867981	      -0.0176259
3.7109375000000e+000	      -0.2793247	     -0.07175098
3.7304687500000e+000	      -0.2041261	      0.06822552
3.7500000000000e+000	      -0.2433065	      0.02910436
3.7695312500000e+000	      -0.2686799	        0.013723
3.7890625000000e+000	       -0.280342	       0.1093087
3.8085937500000e+000	      -0.1098059	      0.00613053
3.8281250000000e+000	       -0.260196	     -0.03768469
3.8476562500000e+000	      -0.3128683	      0.02540351
3.8671875000000e+000	      -0.2259656	      0.01595972
3.8867187500000e+000	      -0.2263186	      0.01891584
3.9062500000000e+000	      -0.2142226	      0.03459001
3.9257812500000e+000	      -0.2403623	     0.005680026
3.9453125000000e+000	      -0.2037067	     -0.01921974
3.9648437500000e+000	      -0.3698557	      0.03765252
3.9843750000000e+000	      -0.2050426	       0.1033509
4.0039062500000e+000	      -0.2352486	      0.09233052
4.0234375000000e+000	      -0.1767484	      0.02816788
4.0429687500000e+000	      -0.1812274	      0.02446669
4.0625000000000e+000	      -0.2305838	     -0.03297769
4.0820312500000e+000	      -0.2790838	    -0.002852175
4.1015625000000e+000	       -0.241028	      0.06092364
4.1210937500000e+000	      -0.2234887	      0.04561247
4.1406250000000e+000	      -0.1917941	     -0.01557754
4.1601562500000e+000	      -0.2753807	      0.05993418
4.1796875000000e+000	      -0.2632531	      0.08516824
4.1992187500000e+000	      -0.2096085	      0.07076115
4.2187500000000e+000	      -0.1212145	    -0.007099313
4.2382812500000e+000	      -0.2851556	     -0.01641267
4.2578125000000e+000	      -0.2750243	      0.03207874
4.2773437500000e+000	      -0.2204504	       0.1112806
4.2968750000000e+000	      -0.1887175	      0.09281094
4.3164062500000e+000	      -0.1729116	     -0.02257944
4.3359375000000e+000	      -0.2708571	    0.0003408822
4.3554687500000e+000	      -0.3265003	    -0.006340158
4.3750000000000e+000	      -0.2900738	       0.0375363
4.3945312500000e+000	      -0.3000546	       0.0682691
4.4140625000000e+000	      -0.2672141	      0.08703177
4.4335937500000e+000	      -0.2203598	    0.0007840845
4.4531250000000e+000	      -0.2720111	      0.03713733
4.4726562500000e+000	       -0.221395	      0.07513855
4.4921875000000e+000	      -0.2531362	     -0.01747262
4.5117187500000e+000	      -0.2716313	      0.01295104
4.5312500000000e+000	       -0.246906	      0.02194174
4.5507812500000e+000	      -0.2155026	      -0.0019628
4.5703125000000e+000	      -0.3123664	      0.05143935
4.5898437500000e+000	      -0.2408171	      0.05621728
4.6093750000000e+000	      -0.2340596	     0.007525266
4.6289062500000e+000	      -0.3469556	      0.07144748
4.6484375000000e+000	      -0.1773421	      0.04186064
4.6679687500000e+000	      -0.3528223	      0.05753287
4.6875000000000e+000	      -0.2707521	        0.109235
4.7070312500000e+000	      -0.2272909	       0.1098218
4.7265625000000e+000	       -0.273333	      0.02950293
4.7460937500000e+000	      -0.2220634	      0.03721856
4.7656250000000e+000	      -0.2826132	      0.03068229
4.7851562500000e+000	      -0.2043216	       0.1300498
4.8046875000000e+000	       -0.268217	      0.07909358
4.8242187500000e+000	      -0.2634205	     0.005781738
4.8437500000000e+000	      -0.2177484	      0.08892448
4.8632812500000e+000	      -0.2231467	     0.008249909
4.8828125000000e+000	       -0.298692	       0.1183697
4.9023437500000e+000	      -0.2479302	      0.01336387
4.9218750000000e+000	       -0.307918	      0.09616712
4.9414062500000e+000	      -0.2367344	       0.1015077
4.9609375000000e+000	      -0.2514834	       0.0361444
4.9804687500000e+000	      -0.2586327	      0.01241942
5.0000000000000e+000	      -0.2668878	      0.09627848
5.0195312500000e+000	       -0.215501	      0.09671887
5.0390625000000e+000	      -0.3311607	      0.06124926
5.0585937500000e+000	      -0.3476339	       0.1040617
5.0781250000000e+000	       -0.271251	        0.107546
5.0976562500000e+000	      -0.3592095	      0.05906757
5.1171875000000e+000	        -0.36709	       0.1292872
5.1367187500000e+000	      -0.2994828	      0.09045122
5.1562500000000e+000	      -0.3495883	      0.03485526
5.1757812500000e+000	      -0.4034524	      0.08718829
5.1953125000000e+000	      -0.3533665	       0.1922053
5.2148437500000e+000	      -0.3890488	       0.1865224
5.2343750000000e+000	      -0.4605232	        0.202119
5.2539062500000e+000	      -0.5898327	       0.2853771
5.2734375000000e+000	      -0.6747652	       0.4172261
5.2929687500000e+000	      -0.9124669	        1.095655
5.3125000000000e+000	        1.639073	        1.841161
5.3320312500000e+000	       0.7020839	      -0.0678395
5.3515625000000e+000	        0.328767	      -0.1989015
5.3710937500000e+000	       0.1059933	      -0.1139292
5.3906250000000e+000	      0.04100344	      -0.0149818
5.4101562500000e+000	      0.03500899	     -0.07181129
5.4296875000000e+000	     -0.05662634	     0.008563019
5.4492187500000e+000	     -0.04596755	     -0.01136596
5.4687500000000e+000	     -0.05694298	     -0.05431168
5.4882812500000e+000	     -0.09876937	     -0.00870268
5.5078125000000e+000	      -0.1100614	     -0.01557531
5.5273437500000e+000	      -0.1729384	     -0.03138965
5.5468750000000e+000	      -0.1298202	      0.02158772
5.5664062500000e+000	      -0.1105162	      0.01970461
5.5859375000000e+000	      -0.1445849	      0.03297115
5.6054687500000e+000	      -0.1040284	      0.02351427
5.6250000000000e+000	      -0.1097373	       -0.037843
5.6445312500000e+000	      -0.1299401	      0.02390844
5.6640625000000e+000	      -0.1309719	     -0.02180417
5.6835937500000e+000	      -0.1385444	      0.01178861
5.7031250000000e+000	      -0.1915955	     -0.03309435
5.7226562500000e+000	      -0.2037441	      0.03806384
5.7421875000000e+000	      -0.1410767	     -0.06991016
5.7617187500000e+000	      -0.2298713	      -0.0544165
5.7812500000000e+000	      -0.1863663	     -0.02031858
5.8007812500000e+000	      -0.2540263	       0.0548723
5.8203125000000e+000	      -0.1567709	      0.05897221
5.8398437500000e+000	      -0.1397783	      0.02447331
5.8593750000000e+000	      -0.1553252	     0.007157295
5.8789062500000e+000	      -0.1612445	    -0.005820982
5.8984375000000e+000	      -0.2336021	      -0.0138651
5.9179687500000e+000	      -0.2122548	      0.04041846
5.9375000000000e+000	      -0.1616462	    -0.004741645
5.9570312500000e+000	      -0.1566128	      -0.0185748
5.9765625000000e+000	      -0.2106502	     -0.01256701
5.9960937500000e+000	      -0.2572346	     -0.03974331
6.0156250000000e+000	      -0.1945837	      0.08199741
6.0351562500000e+000	      -0.2186199	      0.06683522
6.0546875000000e+000	      -0.1391478	     -0.02682831
6.0742187500000e+000	      -0.2127366	      0.01883041
6.0937500000000e+000	      -0.1635662	      0.02785091
6.1132812500000e+000	      -0.1358959	     0.006516754
6.1328125000000e+000	      -0.1527967	     0.009945482
6.1523437500000e+000	      -0.1869362	     -0.02192022
6.1718750000000e+000	      -0.1939284	     -0.02661989
6.1914062500000e+000	       -0.210403	      0.04665963
6.2109375000000e+000	      -0.1748431	    -0.006006569
6.2304687500000e+000	      -0.1857763	     -0.01074346
6.2500000000000e+000	      -0.1698411	      0.01262809
6.2695312500000e+000	      -0.1876998	      0.03496846
6.2890625000000e+000	      -0.1802519	      0.05888877
6.3085937500000e+000	      -0.1706954	     -0.01485501
6.3281250000000e+000	      -0.2042632	     -0.03708597
6.3476562500000e+000	      -0.2028411	      0.03640783
6.3671875000000e+000	      -0.2236687	      0.01027975
6.3867187500000e+000	      -0.1774112	      0.08450282
6.4062500000000e+000	      -0.1740434	      0.01590346
6.4257812500000e+000	      -0.1619967	     0.009374917
6.4453125000000e+000	      -0.2552277	      0.02906848
6.4648437500000e+000	      -0.1789239	       0.0358275
6.4843750000000e+000	      -0.2145115	     0.008230367
6.5039062500000e+000	       -0.161343	      0.02940597
6.5234375000000e+000	      -0.1717025	     -0.03134896
6.5429687500000e+000	      -0.1706856	     -0.01660908
6.5625000000000e+000	      -0.1648551	     0.001929606
6.5820312500000e+000	      -0.2013079	      0.02001917
6.6015625000000e+000	      -0.1732767	     -0.02956438
6.6210937500000e+000	      -0.2163528	      -0.0112273
6.6406250000000e+000	      -0.1887074	      0.03259693
6.6601562500000e+000	      -0.1815823	     -0.02776465
6.6796875000000e+000	      -0.2206026	     -0.02895333
6.6992187500000e+000	      -0.2200199	      0.02366205
6.7187500000000e+000	      -0.2687604	    -0.009303237
6.7382812500000e+000	      -0.1924161	     -0.01303507
6.7578125000000e+000	      -0.2220187	      0.04116019
6.7773437500000e+000	      -0.2148521	      0.04544846
6.7968750000000e+000	      -0.1928965	      0.01023659
6.8164062500000e+000	      -0.2014518	      0.05165086
6.8359375000000e+000	      -0.1587658	     0.003695774
6.8554687500000e+000	       -0.206103	       0.0304134
6.8750000000000e+000	       -0.211398	     0.008789756
6.8945312500000e+000	      -0.1424409	     0.008286191
6.9140625000000e+000	      -0.2272759	    -0.004902622
6.9335937500000e+000	      -0.2481123	    -0.008065169
6.9531250000000e+000	      -0.2055404	     -0.01385776
6.9726562500000e+000	      -0.2532402	      0.05747401
6.9921875000000e+000	      -0.1897077	      0.03394566
7.0117187500000e+000	      -0.1578316	      0.04622997
7.0312500000000e+000	      -0.2170861	     0.009788571
7.0507812500000e+000	      -0.2117461	      0.02088044
7.0703125000000e+000	      -0.1834498	     0.000213152
7.0898437500000e+000	      -0.1963864	     -0.02271103
7.1093750000000e+000	      -0.2115575	    0.0001171054
7.1289062500000e+000	      -0.1896108	     0.003684689
7.1484375000000e+000	      -0.2377567	      0.04340908
7.1679687500000e+000	      -0.1863522	      0.05994657
7.1875000000000e+000	       -0.180838	      0.02798055
7.2070312500000e+000	      -0.2194483	      0.01123021
7.2265625000000e+000	      -0.1653177	     0.008301355
7.2460937500000e+000	      -0.1955188	      -0.0210368
7.2656250000000e+000	      -0.2063262	     -0.01461579
7.2851562500000e+000	      -0.2014289	      0.01982859
7.3046875000000e+000	      -0.2076453	      0.04679676
7.3242187500000e+000	      -0.1965845	     -0.04033107
7.3437500000000e+000	       -0.237248	     0.004538769
7.3632812500000e+000	      -0.2004805	       0.0506217
7.3828125000000e+000	      -0.2040796	      0.01714063
7.4023437500000e+000	      -0.2056548	      0.02164415
7.4218750000000e+000	      -0.2168494	     -0.02979655
7.4414062500000e+000	      -0.2411363	     -0.01748076
7.4609375000000e+000	      -0.2197277	      0.03282958
7.4804687500000e+000	      -0.1598147	    -0.007284608
7.5000000000000e+000	      -0.2100026	    -0.002477564
7.5195312500000e+000	      -0.2372295	      0.04558779
7.5390625000000e+000	      -0.2208589	      0.04101222
7.5585937500000e+000	      -0.1863504	      0.03142492
7.5781250000000e+000	      -0.1960825	      0.03158956
7.5976562500000e+000	       -0.188407	      0.01025307
7.6171875000000e+000	      -0.2107624	     -0.03460874
7.6367187500000e+000	      -0.2439836	      0.03567985
7.6562500000000e+000	      -0.1496028	      0.02010891
7.6757812500000e+000	      -0.1982719	      -0.0111196
7.6953125000000e+000	      -0.2085979	     -0.01479341
7.7148437500000e+000	      -0.2013407	     -0.01668138
7.7343750000000e+000	      -0.2567398	       0.0148505
7.7539062500000e+000	      -0.1847177	    -0.008529916
7.7734375000000e+000	      -0.2199711	      0.02288381
7.7929687500000e+000	      -0.1844223	     -0.04153783
7.8125000000000e+000	      -0.2027361	      0.03498597
7.8320312500000e+000	      -0.2154932	     0.003397914
7.8515625000000e+000	      -0.1441934	      0.05187893
7.8710937500000e+000	       -0.194967	       0.0150879
7.8906250000000e+000	      -0.2106424	     0.002762666
7.9101562500000e+000	      -0.2337255	      0.01613144
7.9296875000000e+000	      -0.1993142	      0.03028692
7.9492187500000e+000	      -0.2116738	    -0.002626247
7.9687500000000e+000	      -0.1672519	      0.01691688
7.9882812500000e+000	      -0.1985978	     0.006382609
8.0078125000000e+000	      -0.2139731	   -0.0004752354
8.0273437500000e+000	      -0.1852517	     -0.01214377
8.0468750000000e+000	      -0.2533255	     -0.04613038
8.0664062500000e+000	      -0.2282209	   -0.0007082352
8.0859375000000e+000	      -0.2068423	      0.01730516
8.1054687500000e+000	      -0.2120812	      0.02410767
8.1250000000000e+000	      -0.2319215	       0.0302383
8.1445312500000e+000	      -0.2017922	      0.02071615
8.1640625000000e+000	       -0.226851	     -0.00508596
8.1835937500000e+000	      -0.2041478	      0.01551263
8.2031250000000e+000	       -0.219901	     0.009864832
8.2226562500000e+000	      -0.1919463	     -0.03264383
8.2421875000000e+000	      -0.2042042	      0.03962938
8.2617187500000e+000	      -0.2247142	      0.01329029
8.2812500000000e+000	      -0.1696508	       0.0193096
8.3007812500000e+000	      -0.1837662	     -0.01277297
8.3203125000000e+000	      -0.2120258	     -0.01991515
8.3398437500000e+000	      -0.2044387	     -0.02287087
8.3593750000000e+000	       -0.251359	     0.004619579
8.3789062500000e+000	      -0.1971478	      0.02620835
8.3984375000000e+000	      -0.2046921	    -0.006244387
8.4179687500000e+000	      -0.2328501	     -0.04976349
8.4375000000000e+000	      -0.2661635	     -0.02736632
8.4570312500000e+000	      -0.2200395	      0.06006461
8.4765625000000e+000	      -0.2119209	     -0.01211816
8.4960937500000e+000	      -0.2238782	     -0.04297063
8.5156250000000e+000	      -0.2026264	     -0.07041322
8.5351562500000e+000	      -0.2156617	     -0.01831233
8.5546875000000e+000	      -0.2139748	     0.005698007
8.5742187500000e+000	      -0.2392917	     -0.01395454
8.5937500000000e+000	      -0.2449146	      0.02138155
8.6132812500000e+000	      -0.2306555	      0.02667322
8.6328125000000e+000	        -0.19227	   -0.0001558315
8.6523437500000e+000	      -0.2341147	     -0.01998951
8.6718750000000e+000	      -0.2364373	       0.0232134
8.6914062500000e+000	      -0.2099769	    -0.005920799
8.7109375000000e+000	      -0.2405599	      0.03215335
8.7304687500000e+000	       -0.229814	       0.0324051
8.7500000000000e+000	      -0.1688747	      0.01892508
8.7695312500000e+000	      -0.1863316	     -0.03389392
8.7890625000000e+000	      -0.2126224	   5.228592e-005
8.8085937500000e+000	      -0.2146387	      0.03261979
8.8281250000000e+000	      -0.1887365	     -0.02157694
8.8476562500000e+000	      -0.2104604	  -5.176113e-005
8.8671875000000e+000	      -0.2346033	      0.03289668
8.8867187500000e+000	      -0.1928416	     -0.02334708
8.9062500000000e+000	      -0.1925519	      -0.0281704
8.9257812500000e+000	      -0.2118984	      0.01542144
8.9453125000000e+000	      -0.2051044	     0.003033642
8.9648437500000e+000	       -0.236542	      0.02935616
8.9843750000000e+000	      -0.1860173	    -0.005682759
9.0039062500000e+000	       -0.219144	      0.02145666
9.0234375000000e+000	      -0.1977794	     -0.01582138
9.0429687500000e+000	      -0.2247248	      0.02185647
9.0625000000000e+000	      -0.2226719	      0.02794497
9.0820312500000e+000	       -0.185424	     0.008084008
9.1015625000000e+000	      -0.1643366	     -0.01984128
9.1210937500000e+000	      -0.2199614	     -0.04715738
9.1406250000000e+000	      -0.2523128	      0.01380652
9.1601562500000e+000	      -0.2322032	       0.0336642
9.1796875000000e+000	      -0.2353967	      0.01963944
9.1992187500000e+000	      -0.2165156	       0.0500932
9.2187500000000e+000	      -0.2092401	   -0.0005782313
9.2382812500000e+000	      -0.1876635	     -0.02892677
9.2578125000000e+000	      -0.2209637	      0.01474419
9.2773437500000e+000	      -0.1951311	      0.01056571
9.2968750000000e+000	      -0.2127447	     -0.01052876
9.3164062500000e+000	      -0.2038543	      0.01240253
9.3359375000000e+000	      -0.1846304	    -0.006377716
9.3554687500000e+000	      -0.2491314	       0.0181903
9.3750000000000e+000	      -0.2080928	    -0.004017812
9.3945312500000e+000	      -0.1954005	     -0.03656289
9.4140625000000e+000	      -0.2503215	     -0.01115671
9.4335937500000e+000	       -0.186113	     -0.00387227
9.4531250000000e+000	      -0.1847187	      0.01650033
9.4726562500000e+000	      -0.2043169	     -0.03448022
9.4921875000000e+000	        -0.21359	     -0.01266167
9.5117187500000e+000	      -0.2177408	     -0.01517428
9.5312500000000e+000	      -0.2135722	     -0.03381842
9.5507812500000e+000	      -0.2393834	     -0.01569661
9.5703125000000e+000	      -0.2106451	      0.01340587
9.5898437500000e+000	       -0.210063	     -0.01556183
9.6093750000000e+000	      -0.2323255	     -0.02101591
9.6289062500000e+000	      -0.1858872	     0.006967652
9.6484375000000e+000	      -0.2123289	     -0.04810682
9.6679687500000e+000	      -0.2303845	    -0.009849546
9.6875000000000e+000	      -0.1833656	    0.0001713665
9.7070312500000e+000	      -0.2028788	     -0.01731029
9.7265625000000e+000	      -0.1972757	     -0.01773193
9.7460937500000e+000	      -0.2309335	     -0.03564518
9.7656250000000e+000	      -0.2152524	      0.01992026
9.7851562500000e+000	      -0.2169331	     0.001368764
9.8046875000000e+000	       -0.222432	     -0.04167695
9.8242187500000e+000	      -0.2239516	     -0.02235948
9.8437500000000e+000	      -0.2148534	     -0.01581327
9.8632812500000e+000	        -0.23116	      0.01778862
9.8828125000000e+000	      -0.2194124	     -0.01935318
9.9023437500000e+000	       -0.212487	     0.005379592
9.9218750000000e+000	      -0.1938272	     0.007641045
9.9414062500000e+000	      -0.2280458	     -0.01093404
9.9609375000000e+000	      -0.1893272	     -0.00923459
9.9804687500000e+000	      -0.1912034	     -0.02277769
1.0000000000000e+001	      -0.2109711	     -0.01867318
1.0019531250000e+001	      -0.1756668	      0.00982216
1.0039062500000e+001	      -0.2133045	     -0.01615187
1.0058593750000e+001	      -0.2088789	      0.01013592
1.0078125000000e+001	      -0.1900066	     -0.02305135
1.0097656250000e+001	      -0.1655198	     -0.02039668
1.0117187500000e+001	      -0.2243826	     -0.05366119
1.0136718750000e+001	      -0.2259624	    -0.008837562
1.0156250000000e+001	      -0.1574654	     -0.05548671
1.0175781250000e+001	      -0.2230674	    -0.007220397
1.0195312500000e+001	      -0.2143361	     -0.02275622
1.0214843750000e+001	       -0.205541	     -0.02285641
1.0234375000000e+001	      -0.2343827	     -0.03266448
1.0253906250000e+001	      -0.1915792	   -0.0007935225
